	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
2641	2650	main-news	MSRpar	2012test	318	none	none	Tuition at four-year private colleges averaged $19,710 this year, up 6 percent from 2002.	For the current academic year, tuition at public colleges averaged $4,694, up almost $600 from the year before.	1.5
172	172	main-captions	MSRvid	2012test	254	none	none	Two baby pandas are playing.	Two pandas are laying together.	3.0
3491	3534	main-news	deft-news	2014	84	none	none	the international atomic energy agency may have been tricked because it was eager for a deal.	the international atomic energy agency plan draws out negotiations for many months.	2.4
3932	3975	main-news	headlines	2013	279	none	none	Palestinian prisoners to end hunger strike	Progress reported in Palestinian prisoner hunger strike talks	2.8
1740	1740	main-captions	images	2015	731	none	none	A man climbing a cliff face.	A man climbs a sheer cliff face.	4.8
3507	3550	main-news	deft-news	2014	100	none	none	the number 254 was tabulated with an afp count compiled from press and witness reports.	the number of executions in iran in 2007 was calculated by an afp count compiled from press reports.	2.2
2832	2856	main-news	MSRpar	2012test	618	none	none	Cooley said he expects Muhammad will similarly be called as a witness at a pretrial hearing for Malvo.	Lee Boyd Malvo will be called as a witness Wednesday in a pretrial hearing for fellow sniper suspect John Allen Muhammad.	2.5
2330	2333	main-forum	deft-forum	2014	333	none	none	in  Foxe basin was frozen.	Foxe was mostly frozen.	4.2
5226	5269	main-news	headlines	2015	782	none	none	Thousands rally to support embattled Tunisia government	Thousands gather to support Islamist government in Tunisia	4.6
715	715	main-captions	MSRvid	2012train	315	none	none	A man is diving into a swimming pool.	A man is singing into a microphone.	0.667
5595	5638	main-news	headlines	2016	733	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	No winners in a war of sanctions	The impact of sanctions on Russia	1.0
2112	2115	main-forum	deft-forum	2014	115	none	none	Cracklin' Rosie by Neil Diamond We are all vessels filled with many wonders.	Jingle Bell Rock by Bobby Helm We are all vessels filled with many wonders.	1.6
2616	2625	main-news	MSRpar	2012test	280	none	none	Iraqi police opened fire in downtown Baghdad today after demonstrators stormed a police station demanding they be given jobs they claimed to have paid bribes for.	Iraqi police opened fire in downtown Baghdad Wednesday after demonstrators demanding jobs stormed a police station and threw stones at officers, police said.	3.25
4331	4374	main-news	headlines	2014	30	none	none	David Beckham Announces Retirement From Soccer	David Beckham retires from football	4.4
191	191	main-captions	MSRvid	2012test	283	none	none	A woman is doing weight exercises.	A woman is doing her hair.	0.5
2360	2363	main-forum	deft-forum	2014	363	none	none	"Umm, that pretty clearly states, ""the statute is presumed constitutional."""	"And until they decide that, ""the statute is presumed constitutional."""	2.6
3319	3347	main-news	MSRpar	2012train	608	none	none	He and his colleagues attributed some of the communication gap to doctors feeling pressed for time.	He attributed some of the communication gap to doctors feeling pressed for time; patients cited discomfort discussing financial issues.	3.4
3880	3923	main-news	headlines	2013	213	none	none	orphaned alps massacre girl returns to uk	Alps attack: Girl returns to UK	4.0
803	803	main-captions	MSRvid	2012train	456	none	none	A woman is adding spices on a meat.	A woman adds ingredients to beef.	3.75
4573	4616	main-news	headlines	2014	333	none	none	Lance Armstrong confesses all to Oprah	Lance Armstrong confesses to doping in Oprah interview	4.2
1523	1523	main-captions	images	2015	96	none	none	"A dog in a ""superman"" shirt sleeps on a blanket."	A brown dog in a Superman shirt is laying on a blue blanket.	4.0
3282	3310	main-news	MSRpar	2012train	556	none	none	Garner said the self-proclaimed mayor of Baghdad, Mohammed Mohsen al-Zubaidi, was released after two days in coalition custody.	Garner said self-proclaimed Baghdad mayor Mohammed Mohsen Zubaidi was released 48 hours after his detention in late April.	4.25
1320	1320	main-captions	images	2014	467	none	none	A blue motorcycle is parked on the sidewalk.	A blue moped parked on the sidewalk.	4.0
3904	3947	main-news	headlines	2013	244	none	none	Head of CIA resigns over affair	Hall of Fame beckons for Capriati	0.0
294	294	main-captions	MSRvid	2012test	440	none	none	A girl is playing a violin.	A baby is laughing and giggling.	0.25
1541	1541	main-captions	images	2015	159	none	none	A tent and a campsite in a sunlit forest.	A white dog on a beach is carrying a stick in its mouth.	0.0
239	239	main-captions	MSRvid	2012test	355	none	none	The man is slicing a fish open.	A man is slicing a potato.	2.2
4392	4435	main-news	headlines	2014	111	none	none	Egyptian court bans Muslim Brotherhood	Egypt court bans Muslim Brotherhood 'activities'	3.8
4847	4890	main-news	headlines	2014	673	none	none	US-Russia reach agreement on Syria	US-Russia reach agreement on Syria weapons	3.4
1893	1893	main-captions	images	2015	1199	none	none	a group of teenagers are jumping in the air on the beach.	A group of young people jump up in the air while on the beach.	4.8
1991	1991	main-captions	images	2015	1481	none	none	A group of people in boats racing towards the shore.	A classroom of students watching a presentation.	0.0
5233	5276	main-news	headlines	2015	800	none	none	China sets Bo Xilai trial date	China Bo Xilai trial in fourth day	3.2
522	522	main-captions	MSRvid	2012train	48	none	none	A man is playing a flute.	A man is playing a guitar.	2.0
855	855	main-captions	MSRvid	2012train	527	none	none	A man is pouring chili into a bowl.	A man opens a can and pours the contents into a bowl.	2.5
3754	3797	main-news	headlines	2013	59	none	none	Gunman kills 6 in shooting at Wisconsin Sikh temple	Gunman kills six in shooting at Sikh temple in Wisconsin	5.0
2998	3022	main-news	MSRpar	2012train	99	none	none	The officials did not say whether U.S. forces crossed into Syrian territory and were vague about how the Syrian border guards became involved.	U.S. officials did not say whether American forces, who were acting on intelligence, crossed into Syrian territory and were vague about how the Syrian guards were involved.	4.0
1498	1498	main-captions	images	2015	4	none	none	a bird lands in the water.	a boat floats in the water.	0.6
738	738	main-captions	MSRvid	2012train	349	none	none	A woman is cooking shrimp.	A woman is dancing.	0.8
1471	1471	main-captions	images	2014	709	none	none	A man stands in front of a train.	A man stands on a platform in front of a silver train.	3.8
4991	5034	main-news	headlines	2015	205	none	none	Glasgow helicopter death toll rises to nine	Earthquake death toll rises to 260	0.6
312	312	main-captions	MSRvid	2012test	469	none	none	A man is smelling two pizzas.	A woman is feeding a man.	0.2
459	459	main-captions	MSRvid	2012test	692	none	none	A small monkey walks through water.	A monkey is wading across a marsh.	3.4
383	383	main-captions	MSRvid	2012test	583	none	none	A man is tying on a stenographers machine.	the man used a stenograph.	2.25
3871	3914	main-news	headlines	2013	202	none	none	Mubarak faces verdict in murder trial	Mubarak's sons face new charges of insider trading	1.4
4266	4309	main-news	headlines	2013	701	none	none	Syrian forces shoot civilians on bus	Syrian forces, rebels clash near Turkey	0.8
1235	1235	main-captions	images	2014	346	none	none	A smiling woman holding a small baby.	a woman sitting on a sofa holding a baby.	3.4
590	590	main-captions	MSRvid	2012train	142	none	none	A girl is styling her hair.	A girl is filing her nails.	1.25
4024	4067	main-news	headlines	2013	395	none	none	James Murdoch quits BSkyB	James Murdoch quits role at BSkyB	4.2
4193	4236	main-news	headlines	2013	607	none	none	Soldier 'can't recall' massacre	US soldier ‘doesn’t recall massacre’	4.4
1315	1315	main-captions	images	2014	460	none	none	A close-up picture of a white and purple motorcycle.	A close-up picture of a desk with a computer and papers on it.	1.0
852	852	main-captions	MSRvid	2012train	523	none	none	A woman is wearing headphones.	A woman is chopping some shiso leaves.	0.6
1493	1493	main-captions	images	2014	741	none	none	A dark brown horse standing in a field.	Horse standing in a field.	3.6
4069	4112	main-news	headlines	2013	447	none	none	Hollande wins French presidential election	East Timor votes in presidential election	1.6
2281	2284	main-forum	deft-forum	2014	284	none	none	to repeat: They are NOT as sovereign as they were before.	They are NOT as sovereign as they were before.	4.5
3615	3658	main-news	deft-news	2014	208	none	none	a siemens spokesman in germany stated that heinrich von pierer stated that siemens was beginning talks with interested chinese parties about a sale of the plutonium-processing facility.	a siemens spokesman in germany stated that heinrich von pierer stated that gerhard schroeder stated that gerhard schroeder is not against the sale of the plutonium-processing facility in principle.	4.0
4910	4953	main-news	headlines	2014	747	none	none	South Africa's Mandela taken to hospital	South Africa: Mandela remains in hospital	3.2
856	856	main-captions	MSRvid	2012train	529	none	none	The bird ate the food in the tree from a bowl.	A bird is eating from a bowl.	3.25
3901	3944	main-news	headlines	2013	240	none	none	Romney wins Florida Republican primary	Romney eyes US Republican primary endgame	1.8
3429	3472	main-news	deft-news	2014	22	none	none	national, regional and international efforts to end the illicit trade in small arms and light weapons.	the global community must cooperate to end illicit trade of small arms and light weapons.	4.0
5441	5484	main-news	headlines	2015	1340	none	none	Burial of Boston bombing suspect appears legal	'Ready to go home:' Last Boston bombing victim leaves the hospital	1.0
881	881	main-captions	MSRvid	2012train	567	none	none	A man is folding a piece of paper.	A man is slicing a plastic container with a sword.	0.5
4326	4369	main-news	headlines	2014	25	none	none	Suicide bomber kills 3 at US base in Afghanistan	Suicide bombers attack US base in Afghanistan	2.8
4458	4501	main-news	headlines	2014	190	none	none	EU receives Nobel Peace Prize	EU Receives 2012 Nobel Peace Prize	3.6
764	764	main-captions	MSRvid	2012train	386	none	none	American flag is waving.	A American flag is blowing in the wind.	4.2
410	410	main-captions	MSRvid	2012test	619	none	none	A man is carrying another man.	A man sprays another man with water from a hose.	0.8
812	812	main-captions	MSRvid	2012train	471	none	none	A person is mixing water and flour.	A person is hitchhiking on a road.	0.8
1878	1878	main-captions	images	2015	1159	none	none	A little boy is standing in front of a wedding party laughing.	A person standing on a stage in front of a seated crowd	1.8
3966	4009	main-news	headlines	2013	322	none	none	Federer Wins 7th Wimbledon Title	Federer captures 7th Wimbledon title	5.0
1533	1533	main-captions	images	2015	135	none	none	Smiling man with reflective classes.	A gentleman smiling and showing his reflective sunglasses.	4.6
765	765	main-captions	MSRvid	2012train	387	none	none	A lion is walking in an enclosed area.	A lion is walking around.	2.6
1837	1837	main-captions	images	2015	1038	none	none	A man and a woman laughing.	A man and a woman kiss.	1.2
2392	2395	main-forum	deft-forum	2014	395	none	none	No, I show you are willfully ignorant.	LOL, you are so ignorant.	4.0
4543	4586	main-news	headlines	2014	295	none	none	Search after man swept into sea	Lara plans visit to Nepal	0.2
4201	4244	main-news	headlines	2013	616	none	none	One dead in new Israeli strike on Gaza	Two killed in new Israeli strike on Gaza: medics	3.6
953	953	main-captions	MSRvid	2012train	678	none	none	A man is sweeping the floor of a house using a long broom.	The man swept the empty living room.	3.333
901	901	main-captions	MSRvid	2012train	601	none	none	A woman is chopping garlic.	A woman slices a fish.	1.0
2209	2212	main-forum	deft-forum	2014	212	none	none	He said at EVERY level.	But he said EVERY level.	4.6
3942	3985	main-news	headlines	2013	290	none	none	Bradley triumphs at Firestone as Furyk fades	Bahrain court upholds sentences against uprising leaders	0.0
683	683	main-captions	MSRvid	2012train	270	none	none	The deer jumped over the fence.	A deer jumps over a cyclone fence.	4.0
1962	1962	main-captions	images	2015	1382	none	none	Two people sit on a dock near the water.	Two people sit on the end of a dock in the middle of still water.	3.8
220	220	main-captions	MSRvid	2012test	323	none	none	Someone is slicing an onion.	Someoen is peeling a potato.	1.0
2486	2489	main-news	MSRpar	2012test	67	none	none	We need a certifiable pay as you go budget by mid-July or schools wont open in September, Strayhorn said.	Texas lawmakers must close a $185.9 million budget gap by the middle of July or the schools wont open in September, Comptroller Carole Keeton Strayhorn said Thursday.	2.6
578	578	main-captions	MSRvid	2012train	123	none	none	A man is running.	A man is dancing.	1.25
2139	2142	main-forum	deft-forum	2014	142	none	none	The bailout was bigger than TARP Bloomberg news.	The bailout was bigger than TARP This title is misleading.	3.8
5494	5537	main-news	headlines	2015	1472	none	none	Obama moves to fill Fed board, taps Fischer to be No. 2	Obama voices willingness to talk with GOP on budget	0.4
267	267	main-captions	MSRvid	2012test	398	none	none	A man is walking along a path through wilderness.	A man is walking down a road.	2.5
3686	3729	main-news	deft-news	2014	279	none	none	executive director of the arms control association in washington daryl kimball stated that-- the iaea report is 1 in a series of bad signs.	executive director of the arms control association in washington daryl kimball stated the israeli document could affect the debate over india.	3.6
5025	5068	main-news	headlines	2015	286	none	none	China launches probe and rover to moon	China launches first moon rover mission	4.0
423	423	main-captions	MSRvid	2012test	634	none	none	A woman slices a lemon.	A man is talking into a microphone.	0.0
4339	4382	main-news	headlines	2014	42	none	none	Schumacher in a coma after ski accident	Michael Schumacher still in a coma fighting for his life following skiing accident	4.0
4806	4849	main-news	headlines	2014	621	none	none	Cryptic crossword - Saturday 27th April	Quiz crossword - Saturday 27th April	2.8
677	677	main-captions	MSRvid	2012train	261	none	none	Someone is seasoning eggs.	Someone is seasoning two raw eggs in a bowl.	3.6
5630	5673	main-news	headlines	2016	974	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Tokyo shares open higher on buoyant U.S. market	Tokyo shares open higher following strong U.S. performance	4.0
900	900	main-captions	MSRvid	2012train	599	none	none	The cat shimmied under the bed.	A cat is crawling upside down under the couch.	2.0
3170	3196	main-news	MSRpar	2012train	386	none	none	For the full 12-month period ending June 30, 2003, advanced services lines for ADSL increased by 37 percent and cable modem connections increased by 75 percent.	For the 12-month period ending June 30, high-speed lines installed in homes and businesses increased by 45 percent.	1.8
3395	3438	main-news	MSRpar	2012train	733	none	none	Volume was moderate at 827.68 million shares, up from 798.95 million at the same point Tuesday.	Volume came to 439.66 million shares, below 450.39 million at the same point Wednesday.	1.5
3786	3829	main-news	headlines	2013	100	none	none	Tsunami warning issued for southern Alaska	Tsunami warning after Canada quake	2.4
4848	4891	main-news	headlines	2014	674	none	none	Palestinians, Jordan coordinate stances on peace talks	Hamas senior denies Gaza, PA coordinated on peace talks	1.8
5469	5512	main-news	headlines	2015	1404	none	none	Ehud Olmert, former Israeli prime minister, sentenced to six years in jail for corruption	Ehud Olmert sentenced to six years in Israel	3.8
4664	4707	main-news	headlines	2014	443	none	none	Syria envoy calls for National Unity Government	Syria envoy calls for political change to end conflict	2.2
3124	3150	main-news	MSRpar	2012train	299	none	none	His lawyer, Pamela MacKey, said Bryant expects to be completely exonerated.	Mr. Bryant is innocent and expects to be completely exonerated, Mackey said in a statement.	3.8
5275	5318	main-news	headlines	2015	908	none	none	Amazon launches new device for streaming video	Amazon unveils new Fire TV streaming video box	4.2
1901	1901	main-captions	images	2015	1221	none	none	A white fluffy dog is running in pure white snow.	A fluffy, white dog running in the snow.	4.6
3556	3599	main-news	deft-news	2014	149	none	none	hong kong universities collaborate with universities, businesses and government sectors of mainland china to coordinate training programs and research centers to promote high-tech research, commercialization, and technology transfer.	hong kong universities have collaborated with tertiary education, business and government sectors of mainland china to direct training programs and research centers to promote research commercialization and technology transfer.	5.0
5224	5267	main-news	headlines	2015	780	none	none	Cyclone leaves trail of destruction in India	Cyclone Phailin evacuation kept Indian villagers alive	2.4
1693	1693	main-captions	images	2015	572	none	none	Two people are racing a sidecar motorcycle in the mud.	The dog carrying a long stick in its mouth.	0.0
1262	1262	main-captions	images	2014	385	none	none	A black and white dog looking at the camera.	A small black and white goat in a pen looking up at the camera.	1.4
4355	4398	main-news	headlines	2014	63	none	none	18 trapped in Russian coal mine blast	Ten killed in Russia coal mine blast	2.8
2474	2477	main-news	MSRpar	2012test	49	none	none	For me, the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents, according to extracts released yesterday.	For me, the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents, Mrs Clinton writes.	3.2
2359	2362	main-forum	deft-forum	2014	362	none	none	Umm the California was a cargo ship I dont care what the article says.	The California was a cargo ship.	4.0
1715	1715	main-captions	images	2015	656	none	none	A dog is jumping into a swimming pool after a duck.	A dog jumping into a swimming pool.	3.4
