	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
2874	2898	main-news	MSRpar	2012test	675	none	none	Carnival Corp. stock was trading at $31.29 during midday trading Wednesday, down 72 cents or 2.25 percent.	Carnival Corp. stock was down 2.5 percent, or 81 cents, at $31.20 on the New York Stock Exchange.	3.2
4707	4750	main-news	headlines	2014	500	none	none	Obama meets Mandela family as icon remains in hospital	Obamas to meet Mandela family wont visit hospital	2.8
5149	5192	main-news	headlines	2015	600	none	none	Tropical Storm Karen targets US Gulf Coast	Tropical Storm Karen poised to make landfall	3.8
2181	2184	main-forum	deft-forum	2014	184	none	none	Nutrax The plural of anecdote is not data Did gentlemen need chaperones?	Nutrax The plural of anecdote is not data	3.6
4008	4051	main-news	headlines	2013	372	none	none	Santorum's 3-year-old daughter hospitalized	'Kony 2012' director hospitalized	0.6
3518	3561	main-news	deft-news	2014	111	none	none	zhang stated-- china opposes restricting the peaceful use of nuclear energy by non-nuclear-weapon states on the basis of non-proliferation because the peaceful use of nuclear energy is a crucial objective of the npt.	zhang yan stated that china opposes using non-proliferation as a pretext for restricting and depriving non-nuclear-weapon states of the right to peaceful use of nuclear energy.	4.4
5038	5081	main-news	headlines	2015	312	none	none	James Gandolfini dies aged 51	Nelson Mandela dies aged 95	0.4
408	408	main-captions	MSRvid	2012test	617	none	none	A woman is cooking something.	A woman is pouring ingredients into a frying pan.	3.2
2809	2833	main-news	MSRpar	2012test	579	none	none	For Kathy Nicolo (Jennifer Connelly), the house means stability and family.	Kathy Nicolo (Jennifer Connelly) is desperate that her family not find out that her life has fallen apart.	2.0
5060	5103	main-news	headlines	2015	384	none	none	Rudd sworn in as new Australian PM	Muslims in hiding as sectarian ...	0.0
4166	4209	main-news	headlines	2013	572	none	none	Yemen suicide attack kills 7 soldiers: officials	Afghan suicide car bomb kills at least seven: officials	1.6
1608	1608	main-captions	images	2015	342	none	none	A dog shaking off water.	A dog shaking water off.	5.0
923	923	main-captions	MSRvid	2012train	629	none	none	The man played his guitar.	A guy is singing while playing his guitar.	3.0
20	20	main-captions	MSRvid	2012test	30	none	none	A man pours oil into a pot.	A man pours wine in a pot.	3.2
1341	1341	main-captions	images	2014	499	none	none	Two brunette girls sit atop a red an yellow motorcycle with a side car.	A couple posing on a red and yellow motorcycle.	3.2
1565	1565	main-captions	images	2015	223	none	none	A white and black dog is jumping into a pool.	A woman in a black apron is standing in front of a mirror.	0.0
2344	2347	main-forum	deft-forum	2014	347	none	none	The Infestation posts.	The mosquitoes posts.	1.8
4165	4208	main-news	headlines	2013	571	none	none	Iran's Parliament Questions A Dismissive Ahmadinejad	Iran's parliament questions President Ahmadinejad	4.0
3013	3037	main-news	MSRpar	2012train	119	none	none	Turkish authorities have said all the suicide bombers were Turks.	Ankara says all four suicide bombers were Turkish.	4.2
4428	4471	main-news	headlines	2014	155	none	none	Egyptian court considers Mubarak’s release	Egypt court orders release of Mubarak	3.4
963	963	main-captions	MSRvid	2012train	693	none	none	A dog is running around a yard.	A black pet dog runs around in the garden of a house.	3.2
3248	3275	main-news	MSRpar	2012train	501	none	none	Negotiators said Friday they made good progress during their latest round of talks on creating a Central American Free Trade Agreement.	Negotiators said Friday they made progress during their latest round of free-trade negotiations between the United States and five Central American countries this week in Houston.	3.75
3281	3309	main-news	MSRpar	2012train	555	none	none	The bodies of some of the dead, pulled out from under the train, were laid out beside the tracks while emergency services brought in wooden coffins.	The bodies of many of the dead, pulled from under the partially derailed train, were laid out by the tracks awaiting identification.	3.25
96	96	main-captions	MSRvid	2012test	141	none	none	A man is riding on a horse.	A girl is riding a horse.	2.6
3459	3502	main-news	deft-news	2014	52	none	none	china is an important force for safeguarding world peace.	china is an important force for promoting world development.	3.4
2594	2603	main-news	MSRpar	2012test	250	none	none	He gave a surprisingly impassioned speech to the United Steelworkers of America, who announced their endorsement yesterday.	On Tuesday, he picked up the endorsement of the United Steelworkers of America.	2.25
4956	4999	main-news	headlines	2015	107	none	none	NYPD Twitter Outreach Backfires Badly	NYPD's twitter campaign backfires	4.8
5620	5663	main-news	headlines	2016	903	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Headlines in major Iranian newspapers on Sept 27	Headlines in several Iranian newspapers on Oct 19	3.0
2081	2084	main-forum	deft-forum	2014	84	none	none	Does he have supporters?	He definently has supporters.	2.0
4657	4700	main-news	headlines	2014	435	none	none	Islamists kill 21 in suicide attacks in Niger	Car bombs kill 20 in Turkish town near Syrian border	1.0
820	820	main-captions	MSRvid	2012train	481	none	none	A young boy sings and plays a guitar.	A kid plays the guitar.	3.25
3485	3528	main-news	deft-news	2014	78	none	none	cambodia and vietnam finalized an agreement to stop asian and european drug traffickers.	syrian and russian officials signed an agreement of cooperation in combating drug trafficking.	2.0
1842	1842	main-captions	images	2015	1052	none	none	A woman reads while on public transportation.	A man who has fallen asleep on public transportation.	1.6
1718	1718	main-captions	images	2015	666	none	none	Many people run in a race on a street.	A puppy running along a street.	1.0
2038	2041	main-forum	deft-forum	2014	41	none	none	from the year prior.	warmed.C from the year prior.	3.0
876	876	main-captions	MSRvid	2012train	561	none	none	A man severs the toe of an empty leather boot using a sword.	A man is cutting a boot with a sword.	3.75
3632	3675	main-news	deft-news	2014	225	none	none	according to the statement the rs-24 reinforces the military potential of the strategic forces to overcome anti-missile defense systems.	according to the statement the prototype rs-24 rocket is unlike the topol-m in that it is equipped with multiple independently targetable warheads to overwhelm defense systems.	3.2
1243	1243	main-captions	images	2014	358	none	none	Two birds flying towards water feeder.	Two birds flying near bird feeders.	3.6
4591	4634	main-news	headlines	2014	354	none	none	Gunmen kill one soldier, injure two others in Pakistan	Gunmen kill 6 polio workers in Pakistan	2.0
2771	2795	main-news	MSRpar	2012test	523	none	none	The department also sent water and soil samples to the state health laboratory.	Water samples are being sent to the state health department for analysis.	3.25
4963	5006	main-news	headlines	2015	125	none	none	Sienna Miller testifies at UK phone hacking trial	Sienna Miller attacks press for ‚Äėtitillating‚Äô reports at hacking trial	3.0
1654	1654	main-captions	images	2015	474	none	none	Two dogs playing in the snow.	Two black dogs in the snow.	4.0
4577	4620	main-news	headlines	2014	337	none	none	Soccer-France to host Australia for first time in October	NRA official to face questions for first time since controversial remarks	0.0
5673	5716	main-news	headlines	2016	1277	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Li Na to announce retirement	US Senator Ted Cruz to announce presidential bid	0.0
1287	1287	main-captions	images	2014	423	none	none	A scantily clad woman is standing next to a car.	A scantily clad woman standing next to a small red vehicle.	3.8
425	425	main-captions	MSRvid	2012test	637	none	none	The lady cracked two raw eggs.	The woman is cracking eggs into a bowl.	3.2
4514	4557	main-news	headlines	2014	262	none	none	UN presses need for major boost in Syrian aid	UN chief presses for major boost in Syrian aid	4.8
2531	2540	main-news	MSRpar	2012test	151	none	none	It's also a strategic win for Overture, given that Knight Ridder had the option of signing on Google's services.	It's also a strategic win for Overture, given that Knight Ridder had been using Google's advertising services.	4.0
1898	1898	main-captions	images	2015	1214	none	none	Two boys, one wearing a hat, in a playground.	Boy in tan hat laughs while sitting near playground equipment.	2.4
2316	2319	main-forum	deft-forum	2014	319	none	none	not a constitutional issue.	again, this is not a constitutional issue.	4.4
5637	5680	main-news	headlines	2016	1033	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Markets Live: Waiting for China data	Markets Live: China drags	2.0
2419	2422	main-forum	deft-forum	2014	422	none	none	If evidence is not provided to support a position; then it should be rejected.	If a position is unverifiable; then it should be rejected.	4.8
486	486	main-captions	MSRvid	2012test	738	none	none	A man is smoking.	The man sat in his suit and smoked.	4.0
3462	3505	main-news	deft-news	2014	55	none	none	kim myong-chol warned that if there was an interdiction of north korean vessels the north korean government would retaliate with a nuclear missile attack on major cities such as new york and washington.	kim myong-chol stated that north korea would retaliate with a nuclear missile attack on major cities such as new york and washington dc.	3.8
4273	4316	main-news	headlines	2013	709	none	none	China yuan weakens to 6.3282 against USD Monday	China yuan retreats to 6.2697 against USD Thursday	2.8
2070	2073	main-forum	deft-forum	2014	73	none	none	No extortion, no bribery, no money involved He's asking for money for his vote.	No extortion, no bribery, no money involved Only class E felonies.	3.8
2997	3021	main-news	MSRpar	2012train	98	none	none	The commission estimates California lost $1.34 billion -- the most of any state -- to tax shelters in 2001.	The commission estimated California lost $937 million to corporate tax shelters in 2001.	2.75
1837	1837	main-captions	images	2015	1038	none	none	A man and a woman laughing.	A man and a woman kiss.	1.2
4931	4974	main-news	headlines	2015	49	none	none	Renowned Spanish flamenco guitarist Paco De Lucia dies	Spanish flamenco guitarist Paco de Lucia dies at 66	4.6
5117	5160	main-news	headlines	2015	516	none	none	At least 11 killed in India building collapse	At Least 66 Killed in Bomb Blasts in Iraq	0.6
4258	4301	main-news	headlines	2013	688	none	none	One NATO soldier killed in S. Afghanistan	British soldier killed in southern Afghanistan	3.2
2714	2729	main-news	MSRpar	2012test	429	none	none	In September, a 27-year-old Singapore researcher contracted SARS while working in a laboratory.	In a case in August, a 27-year-old laboratory worker in Singapore developed SARS.	3.4
4656	4699	main-news	headlines	2014	434	none	none	Forex &amp; Gold 6 March 2013	Forex & Gold 12 March 2013	2.6
2128	2131	main-forum	deft-forum	2014	131	none	none	So, you actually believe every word of what Terral wrote?	GL, Terral Hi Corn: So, you actually believe every word of what Terral wrote?	4.2
5176	5219	main-news	headlines	2015	664	none	none	India Ink: Image of the Day: May 21	India Ink: Image of the Day: January 16	1.8
4596	4639	main-news	headlines	2014	359	none	none	Obama Praises Mandela 'Inspiration'	Obama hails Mandela's inspiration effect	4.8
359	359	main-captions	MSRvid	2012test	534	none	none	A man is fishing in the river.	A man is singing while walking down the sidewalk.	0.8
3217	3244	main-news	MSRpar	2012train	456	none	none	"And when asked if he felt regret or guilt about the attack his answer was an adamant ""no""."	"Asked if he felt any regret about theOctober 12 attack, the answer was an adamant ""no""."	3.8
1391	1391	main-captions	images	2014	579	none	none	a brown double decker tour bus on a street with a ferris wheel behind it.	A double-decker bus driving in front of a ferris wheel.	4.4
3811	3854	main-news	headlines	2013	130	none	none	Syria tells Russia some troops have pulled out of Homs	Syria says troops have begun pullout – video	3.4
4272	4315	main-news	headlines	2013	708	none	none	Heavy fighting rocks eastern Syria ahead of poll	Heavy fighting rocks eastern Syria - residents	3.8
3070	3096	main-news	MSRpar	2012train	217	none	none	There is no doubt about the chemical programme, biological programme, indeed nuclear programme, indeed all that was documented by the UN, he said.	"He added: ""There is no doubt about the chemical programme, the biological programme and indeed the nuclear weapons programme."	3.8
4383	4426	main-news	headlines	2014	101	none	none	Fight for Mali Town Reflects Islamist Tactics	EU to train Mali army to fight northern Islamist militants	2.0
1349	1349	main-captions	images	2014	513	none	none	Yellow boat on a beach.	A yellow boat on shore.	4.0
3339	3367	main-news	MSRpar	2012train	636	none	none	The broad Standard & Poor's 500 Index <.SPX> advanced 11 points, or 1.25 percent, to 931.	The Standard & Poor's 500 Index gained 10.89, or 1.2 percent, to 931.12 as of 12:01 p.m. in New York.	3.0
1069	1069	main-captions	images	2014	95	none	none	The black bird is sitting on the ground.	A blackbird sitting on the ground.	5.0
2927	2951	main-news	MSRpar	2012test	747	none	none	As part of his deal, Mr. Delainey has agreed to cooperate in the continuing investigation.	Dave Delainey agreed to cooperate with federal prosecutors in exchange for the plea.	4.4
943	943	main-captions	MSRvid	2012train	661	none	none	The man talked on the telephone.	Girls are walking on the stage.	0.0
142	142	main-captions	MSRvid	2012test	207	none	none	A dog licks up a baby's drool.	A dog licks a baby.	2.2
3425	3468	main-news	deft-news	2014	18	none	none	the conventional forces in europe treaty limits the number of military aircraft, tanks and other non-nuclear heavy weapons in europe.	the conventional forces in europe treaty was signed by russian and nato members in 1990.	2.8
2435	2438	main-forum	deft-forum	2014	438	none	none	Time of the Season by the Zombies We are all vessels filled with many wonders.	Joy to the World We are all vessels filled with many wonders.	3.2
2787	2811	main-news	MSRpar	2012test	549	none	none	There is, however, no photo of Peter Hollingworth in the June issue examined by the Herald yesterday.	There is, however, no photograph of Dr Hollingworth in the June issue of the magazine examined by The Age yesterday.	3.0
4091	4134	main-news	headlines	2013	478	none	none	Isaac drenches Haiti, heads toward Cuba, Florida	Isaac nears Haiti with homeless quake population	2.4
4613	4656	main-news	headlines	2014	376	none	none	UN voices alarm over Israeli strikes on Syria	Israeli official confirms second air strike at Syria	2.2
3170	3196	main-news	MSRpar	2012train	386	none	none	For the full 12-month period ending June 30, 2003, advanced services lines for ADSL increased by 37 percent and cable modem connections increased by 75 percent.	For the 12-month period ending June 30, high-speed lines installed in homes and businesses increased by 45 percent.	1.8
1885	1885	main-captions	images	2015	1178	none	none	A dog digging in the sand.	A brown dog digs in the sand.	4.2
