	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
834	834	main-captions	MSRvid	2012train	497	none	none	A man takes a piece of pepperoni pizza out of a pizza box and puts it on the lid after he closes the box.	The man took a piece of pepperoni pizza out of the box.	2.75
1120	1120	main-captions	images	2014	169	none	none	People sitting on the porch.	People sitting on acouch.	1.4
3647	3690	main-news	deft-news	2014	240	none	none	the european union and the united states have frozen al-qadi's assets.	the western governments include the united states and france.	0.4
1824	1824	main-captions	images	2015	990	none	none	A man in red and black is hitting a soccer ball with his head.	A man in a red striped soccer shirt heads a ball.	3.6
892	892	main-captions	MSRvid	2012train	586	none	none	A person is adding chili powder to chili with beans.	The man is adding seasoning to the beans.	3.8
2097	2100	main-forum	deft-forum	2014	100	none	none	You are a Christian.	Therefore you are not a Christian.	1.4
4971	5014	main-news	headlines	2015	152	none	none	World's oldest man dies at 116	World's oldest ever man dies aged 116	4.6
2117	2120	main-forum	deft-forum	2014	120	none	none	lets assume we have % white and % black.	Imagine a place that's % white and % black.	3.77777777777778
4717	4760	main-news	headlines	2014	515	none	none	China quake: Death toll rises	China flu death toll rises to six	1.4
544	544	main-captions	MSRvid	2012train	77	none	none	A little boy is playing a guitar.	A boy is playing guitar.	4.6
1776	1776	main-captions	images	2015	842	none	none	Two girls playing with people and flowers behind them.	Two young girls wearing skirts are playing in a garden.	3.2
3919	3962	main-news	headlines	2013	263	none	none	US astronaut Neil Armstrong dead at 82	US astronaut Neil Armstrong dies	3.6
4735	4778	main-news	headlines	2014	537	none	none	India Ink: Image of the Day: January 27	India Ink: Image of the Day: March 20	1.0
2193	2196	main-forum	deft-forum	2014	196	none	none	If the universe has an explanation of its existence, that explanation is God.	Therefore, the universe has an explanation of its existence.	2.4
2095	2098	main-forum	deft-forum	2014	98	none	none	Dutchy Has anyone heard from Dutchy?	@NickFun, Has anyone heard from Dutchy?	3.6
2022	2025	main-forum	deft-forum	2014	25	none	none	DICKSHOT Matt Holliday owns.	Matt Holliday owns, y'all.	3.8
2536	2545	main-news	MSRpar	2012test	159	none	none	The 30-year bond US30YT=RR jumped 20/32, taking its yield to 4.14 percent from 4.18 percent.	The 30-year bond US30YT=RR dipped 14/32 for a yield of 4.26 percent from 4.23 percent.	2.0
4319	4362	main-news	headlines	2014	18	none	none	Israel planes strike inside Syria	Israel launches airstrike into Syria	4.6
3386	3414	main-news	MSRpar	2012train	700	none	none	A cost analysis is under way, said Michael Rebell, CFE's executive director.	We're not looking for a Robin Hood remedy, said Michael Rebell, the campaign's executive director.	2.0
4972	5015	main-news	headlines	2015	153	none	none	GM slow on recalls, Congress record shows	mobile world congress future smartphone	0.0
5606	5649	main-news	headlines	2016	802	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Pope calls for action on climate change in draft encyclical	Pope urges action on climate change in draft encyclical	5.0
4553	4596	main-news	headlines	2014	307	none	none	Egypt 'freezes Muslim Brotherhood assets'	Egypt freezes Muslim Brotherhood funds	5.0
2657	2672	main-news	MSRpar	2012test	350	none	none	Certainly what we know suggests that we should take what they're saying very seriously, he added.	We don't know everything [but] what we know suggests that we should take what they're saying seriously, he said.	4.25
4399	4442	main-news	headlines	2014	120	none	none	Egypt increases security before pro-Morsi protests	Egypt bracing for massive protests	3.0
4912	4955	main-news	headlines	2014	749	none	none	Police question man in deadly LA boardwalk crash	Police arrest suspect in deadly LA driving attack	2.2
724	724	main-captions	MSRvid	2012train	328	none	none	A man is playing piano.	A man is laying on the ground.	0.75
4225	4268	main-news	headlines	2013	646	none	none	South Africa mine clash kills at least 30	South Africa train crash kills 26	0.8
3877	3920	main-news	headlines	2013	208	none	none	Russian TV reports foiled attempt on Putin	Russia, Ukraine foiled plot to kill Putin, report says	3.2
4212	4255	main-news	headlines	2013	627	none	none	Forex &amp; Gold 25 August 2012	Forex & Gold 19 July 2012	2.2
368	368	main-captions	MSRvid	2012test	553	none	none	An old woman is shaking hand with a man.	A man and a woman shake hands.	3.75
3843	3886	main-news	headlines	2013	172	none	none	Former Nazi death camp guard Demjanjuk dead at 91	John Demjanjuk, convicted Nazi death camp guard, dies aged 91	4.6
4081	4124	main-news	headlines	2013	462	none	none	Torres moving on after Olympic bid fails	Torres finishes 4th, misses out on sixth Olympics	3.0
3019	3043	main-news	MSRpar	2012train	127	none	none	"One of the 14 Kurds pointed at the word ""refugee"" in an English/Turkish dictionary."	"One man had brandished an English-Turkish dictionary and pointed to the word ""refugee""."	3.5
799	799	main-captions	MSRvid	2012train	451	none	none	The people threw the dummy over the cliff edge.	Some people are throwing a dummy off a cliff.	4.5
3642	3685	main-news	deft-news	2014	235	none	none	the north korean government has warned the south korean government against participating in the proliferation security initiative program.	the north korean government stated if the south korean government participates in the proliferation security initiative program it would result in unspecified catastrophic consequences.	3.2
4529	4572	main-news	headlines	2014	279	none	none	Thousands protest gay marriage	Thousands protest gay marriage in Paris	3.6
3656	3699	main-news	deft-news	2014	249	none	none	"china's cabinet the state council announced that it will amend regulations on ""dual-use"" nuclear technology to prevent nuclear terrorism."	amending regulations on dual-use nuclear technology will prevent nuclear terrorism.	2.4
1367	1367	main-captions	images	2014	541	none	none	Elegant dining room with wood furniture.	An elegant pink dining room with wooden furniture.	3.8
3954	3997	main-news	headlines	2013	308	none	none	Clinton warns Kenya of cost of election violence	Clinton warns Kenya on repeat of 2007 vote chaos	2.8
4656	4699	main-news	headlines	2014	434	none	none	Forex &amp; Gold 6 March 2013	Forex & Gold 12 March 2013	2.6
2332	2335	main-forum	deft-forum	2014	335	none	none	Government deciding what pregnancies need to be carried to term, that's fine.	Government spying on its own citizens, that's fine.	1.2
3364	3392	main-news	MSRpar	2012train	670	none	none	Chera Larkins, 32, of Manhattan, charged with three sham marriages, is also charged with perjury and filing a false instrument.	Chera Larkins, 32, of Manhattan, charged with perjury and filing a false instrument in three marriage applications.	4.6
507	507	main-captions	MSRvid	2012train	30	none	none	A girl is playing a guitar.	A man is playing a guitar.	2.8
3493	3536	main-news	deft-news	2014	86	none	none	jewish-american group the anti-defamation league (adl) published full-page advertisements in swiss and international papers in april 2008 accusing switzerland of funding terrorism through the deal.	the anti-defamation league took out full-page advertisments in swiss and international newspapers earlier in april 2008 accusing switzerland of funding terrorism through the deal.	4.4
2933	2957	main-news	MSRpar	2012train	7	none	none	"Chavez said investigators feel confident they've got ""at least one of the fires resolved in that regard."""	"Albuquerque Mayor Martin Chavez said investigators felt confident that with the arrests they had ""at least one of the fires resolved."""	3.8
3576	3619	main-news	deft-news	2014	169	none	none	the proliferation security initiative calls for stopping and searching ships suspected of carrying weapons of mass destruction.	members of the proliferation security initiative are considering ways of intercepting ships or aircraft suspected of carrying weapons of mass destruction.	3.2
2538	2547	main-news	MSRpar	2012test	161	none	none	Oracle shares fell 27 cents, or 2 percent, to $13.09.	Oracle shares also rose on the news, up 15 cents to $13.51 on the Nasdaq.	1.6
267	267	main-captions	MSRvid	2012test	398	none	none	A man is walking along a path through wilderness.	A man is walking down a road.	2.5
3242	3269	main-news	MSRpar	2012train	492	none	none	The report forecasts there will be 71,079 hot spots worldwide this year, up from just 14,752 in 2002 and 1,214 in 2001.	The report also claims that there will be up to 9.3 million visitors to hot spots this year, up again from the meagre 2.5 million in 2002.	1.75
3135	3161	main-news	MSRpar	2012train	319	none	none	Heather, 35, who lost a leg in a road accident, is thought to have steel plates fitted in her hips, which would make natural childbirth impossible.	Former model Lady McCartney lost a leg in a road accident in 1993 and is understood to have steel plates fitted in her hips which would make natural childbirth difficult.	2.4
1806	1806	main-captions	images	2015	927	none	none	A skier going down the snowy hill.	A brown dog is laying in the snow.	0.4
1165	1165	main-captions	images	2014	238	none	none	A man riding a white horse in an arena.	A man riding a white horse.	4.0
1734	1734	main-captions	images	2015	707	none	none	A dog has it's head inside a red and green gift bag.	A pet playfully investigates the contents of a gift bag.	3.8
5104	5147	main-news	headlines	2015	492	none	none	Israeli forces arrest 6 Palestinians in overnight West Bank raids	Israel classifies Jerusalem natives as noncitizens	1.0
2787	2811	main-news	MSRpar	2012test	549	none	none	There is, however, no photo of Peter Hollingworth in the June issue examined by the Herald yesterday.	There is, however, no photograph of Dr Hollingworth in the June issue of the magazine examined by The Age yesterday.	3.0
3509	3552	main-news	deft-news	2014	102	none	none	shingarev said it is very difficult to make a nuclear weapon from the plutonium in this fuel.	donohue said it is very difficult to manipulate radioactive isotopes without leaving a trail.	0.6
2623	2632	main-news	MSRpar	2012test	290	none	none	The arrests revealed new details about the four-month investigation at Selenski's Mount Olivet Road home.	Kerkowski and Fassett's bodies were unearthed at Selenski's Mount Olivet Road home on June 5.	1.5
2671	2686	main-news	MSRpar	2012test	369	none	none	Two officials initially said about 300 workers had been arrested at 61 stores in 21 states.	But the officials later revised the numbers and said about 250 had been arrested at some 60 stores.	2.4
2198	2201	main-forum	deft-forum	2014	201	none	none	He's not wealthy because he's successful.	Why hate people because they are successful?	0.8
5676	5719	main-news	headlines	2016	1286	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Boko Haram disrupts Nigerian elections	Press awash with Nigeria\'s general elections	1.0
5405	5448	main-news	headlines	2015	1238	none	none	Obama announces creation of twin manufacturing hubs	US stocks retreat on manufacturing data	0.4
309	309	main-captions	MSRvid	2012test	461	none	none	A man is playing a violin.	A woman is using a sewing machine.	0.0
1336	1336	main-captions	images	2014	493	none	none	A bay foal is walking next to its mother in a grassy field.	Close-up of young horse walking next to a larger horse.	2.6
1646	1646	main-captions	images	2015	454	none	none	Two terriers play on the wood floor of their home.	Two puppies play with a red chew toy in a field.	1.6
432	432	main-captions	MSRvid	2012test	646	none	none	A dog is running on the ground.	A girl is tapping her finger nails.	0.0
2650	2665	main-news	MSRpar	2012test	337	none	none	Pratt &Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe, with final assembly in Germany.	Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.	3.6
3137	3163	main-news	MSRpar	2012train	323	none	none	Vice President Dick Cheney and Mississippi Republican gubernatorial candidate Haley Barbour acknowledge the cheering crowd.	Vice President Dick Cheney says Mississippi Republican Haley Barbour would be a good governor because of his government and business savvy.	2.4
3687	3730	main-news	deft-news	2014	280	none	none	the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe.	the treaty is one of several issues causing tense relations between the governments of russia and the u.s. and europe.	4.0
5043	5086	main-news	headlines	2015	329	none	none	Cuba's 'Ladies' to pick up EU prize 8 years late	Cuba's 'Ladies' to Pick Up EU Prize 8 Years Later	5.0
287	287	main-captions	MSRvid	2012test	429	none	none	Some men are playing guitars.	Three men are playing guitars and singing together.	3.2
4378	4421	main-news	headlines	2014	94	none	none	Russia unveils $30 billion oil link to Pacific	Russia unveils $25bn oil link to Pacific	3.4
4146	4189	main-news	headlines	2013	548	none	none	Putin sworn in as Russian growth falters	Putin sworn in as Russia's president for 6 years	2.4
3087	3113	main-news	MSRpar	2012train	246	none	none	He had been arrested twice before for trespassing and barred from the complex - home to his mother and two children.	He had been arrested twice before for trespassing and was barred from the complex.	3.6
3827	3870	main-news	headlines	2013	151	none	none	US soldier kills up to 16 civilians in Afghanistan	US soldier kills up to 16 Afghan civilians in shooting spree	4.2
4484	4527	main-news	headlines	2014	219	none	none	Malaysia detains Australian senator at airport	Malaysia detains Australian lawmaker at airport	4.0
5518	5561	main-news	headlines	2016	71	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Boston bombing suspect buried in Virginia	Boston bomb suspect buried in Virginia cemetery	5.0
510	510	main-captions	MSRvid	2012train	33	none	none	A girl is playing a guitar.	A man is playing a guitar.	2.8
5371	5414	main-news	headlines	2015	1149	none	none	MERS respiratory illness found in U.S., officials confirm	First case of MERS, a SARS-like respiratory illness, reported in North America	4.2
1652	1652	main-captions	images	2015	471	none	none	A black dog is walking on the grass with a stick in it's mouth.	A boy holds a net with a snake in it close to the ground.	0.0
4555	4598	main-news	headlines	2014	310	none	none	Tony Abbott sworn in as new Australian PM	Tony Abbott Sworn In As Australia PM	4.6
4534	4577	main-news	headlines	2014	285	none	none	Obama economic tour buffeted by low expectations	Obama encourages Boy Scouts to end ban on gays	1.8
1800	1800	main-captions	images	2015	903	none	none	Three dogs are running in a field.	Two dogs are running in a grassy field	2.8
3713	3756	main-news	headlines	2013	6	none	none	Eye Opener: Supreme Court rules on Arizona immigration law	U.S. Supreme Court issues split ruling on Arizona immigration law	3.8
5665	5708	main-news	headlines	2016	1234	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Nigeria admits slow response in Ebola case	US ramps up response to Ebola crisis	1.0
1333	1333	main-captions	images	2014	490	none	none	A group of people sitting at a restaurant table.	Group of people sitting at table of restaurant.	4.6
4710	4753	main-news	headlines	2014	505	none	none	Nigeria lawmaker charged over alleged bribery	Nigerian MP charged with accepting $3m bribe	3.4
3548	3591	main-news	deft-news	2014	141	none	none	the iranian government has dismissed the allegations in the intelligence presented to the international atomic energy agency board as baseless and the intelligence used to support the allegations as fake.	the international atomic energy agency insists that the iranian government's simple denials of the intelligence presented to the international atomic energy agency board are not good enough to allay western countries suspicions.	2.2
3754	3797	main-news	headlines	2013	59	none	none	Gunman kills 6 in shooting at Wisconsin Sikh temple	Gunman kills six in shooting at Sikh temple in Wisconsin	5.0
2096	2099	main-forum	deft-forum	2014	99	none	none	Commodity Expanded Value-Form, .	Elementary Commodity-Capital Value-Form .	3.6
906	906	main-captions	MSRvid	2012train	607	none	none	A man is carrying another man on his back.	A man is taking pictures of ant.	0.4
554	554	main-captions	MSRvid	2012train	90	none	none	A girl is eating a cupcake.	A woman is eating a cupcake.	2.6
5392	5435	main-news	headlines	2015	1206	none	none	China ‚Äėwill protect interests‚Äô of foreign business	Obama in ‚Äėdirect‚Äô confrontation with Putin on Ukraine	0.0
5358	5401	main-news	headlines	2015	1120	none	none	Glee star Cory Monteith found dead in hotel room in Canada	'Glee' star Cory Monteith found dead	4.4
1594	1594	main-captions	images	2015	288	none	none	The large brown and white dog is running through the snow.	St. Bernard dog running in the snowy field.	4.0
4890	4933	main-news	headlines	2014	724	none	none	Three dead in US marathon bomb	Taliban denies involvement in Boston marathon bombing	1.2
3374	3402	main-news	MSRpar	2012train	684	none	none	Sliding down the ice, Moriarty and Carella hit the spongy, rocky floor of the river and immediately felt the pull.	Sliding down the embankment, the two rescuers hit the spongy, rocky floor of the river and immediately felt the pull.	3.4
4851	4894	main-news	headlines	2014	678	none	none	KLCI Futures traded mixed at mid-day	KL shares mixed at mid-day	3.6
4785	4828	main-news	headlines	2014	597	none	none	American investigators waiting to question arrested Boston bomber	Police converge on street in search for Boston bomb suspect	1.8
3788	3831	main-news	headlines	2013	102	none	none	Cash-rich Apple to pay dividend, buy back shares	Apple to pay $2.65/share dividend, buy back $10B stock	3.8
4712	4755	main-news	headlines	2014	508	none	none	Israel's Peres urges return to peace talks	Israel's Peres calls for return to peace talks	5.0
2860	2884	main-news	MSRpar	2012test	659	none	none	The unions also staged a five-day strike in March that forced all but one of Yale's dining halls to close.	The unions also staged a five-day strike in March; strikes have preceded eight of the last 10 contracts.	2.6
4609	4652	main-news	headlines	2014	372	none	none	US stocks tumble on third day of shutdown	Stocks fall on third day of government shutdown	4.6
3635	3678	main-news	deft-news	2014	228	none	none	it will be hosted by the australian government.	the u.s. plans have angered the russian government.	0.0
5531	5574	main-news	headlines	2016	175	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	China lands Jade Rabbit robot rover on Moon	China lands robot rover on moon	4.0
1805	1805	main-captions	images	2015	918	none	none	A man on a bike nest to a river.	A man on a bike does a very high jump.	1.2
2798	2822	main-news	MSRpar	2012test	565	none	none	Chapman was not immediately arrested and is expected to appear for arraignment July 3.	Mr. Chapman, who hasn't been arrested, is expected to appear for arraignment next Thursday, prosecutors said.	3.8
484	484	main-captions	MSRvid	2012test	735	none	none	A small guinea pig is gnawing and eating a piece of carrot on the floor.	A Guinea pig eats a carrot.	3.5
4794	4837	main-news	headlines	2014	609	none	none	Dzhokhar Tsarnaev pleads not guilty to Boston bombing charges	Dzhokhar Tsarnaev charged in Boston Marathon bombing	2.6
1406	1406	main-captions	images	2014	603	none	none	A red and gray train is going through a tunnel.	A red and gray train travels through a tunnel amongst the trees.	4.25
2833	2857	main-news	MSRpar	2012test	619	none	none	He really left us with a smile on his face and no last words, daughter Linda Hope said.	He really left us with a smile on his face and no last words ... He gave us each a kiss and that was it, she said.	3.25
576	576	main-captions	MSRvid	2012train	121	none	none	A man is praying.	A man is running.	0.727
3862	3905	main-news	headlines	2013	193	none	none	Court in Bahrain rejects medics' last rally appeal	Bahrain rejects activists' appeal	3.8
764	764	main-captions	MSRvid	2012train	386	none	none	American flag is waving.	A American flag is blowing in the wind.	4.2
881	881	main-captions	MSRvid	2012train	567	none	none	A man is folding a piece of paper.	A man is slicing a plastic container with a sword.	0.5
4070	4113	main-news	headlines	2013	449	none	none	Military: Syria chemical stocks threaten Israel	Russia tells Syria chemical arms threat is unacceptable	1.8
4228	4271	main-news	headlines	2013	649	none	none	Deadline passes with no new Iran sanctions	EU Moves Closer to New Iran Sanctions	1.6
3435	3478	main-news	deft-news	2014	28	none	none	nato regrets russia's decision to suspend participation in the cfe.	russia's decision to suspend participation in the cfe is a step in the wrong direction.	3.8
4662	4705	main-news	headlines	2014	441	none	none	Muslim Brotherhood supporter dies in Cairo clash	Muslim Brotherhood supporters die in Egypt clashes	3.6
2047	2050	main-forum	deft-forum	2014	50	none	none	My parents have told me it is bad for you.	My teachers have told me it is bad for you.	2.8
1564	1564	main-captions	images	2015	222	none	none	The tan dog runs through the leaves.	The white dog runs through the ocean.	1.8
2135	2138	main-forum	deft-forum	2014	138	none	none	I guess I pulled it out of the census's rear end in a top hat.	Does the census have an rear end in a top hat?	2.6
3497	3540	main-news	deft-news	2014	90	none	none	lavrov has told us secretary of state condoleezza rice that russia remains open to dialogue.	u.s. secretary of state condoleezza rice demanded russia withdraw its forces.	2.8
19	19	main-captions	MSRvid	2012test	29	none	none	The man is riding a horse.	A man is riding on a horse.	5.0
2452	2455	main-news	MSRpar	2012test	10	none	none	Sens. John Kerry and Bob Graham declined invitations to speak.	The no-shows were Sens. John Kerry of Massachusetts and Bob Graham of Florida.	3.6
5164	5207	main-news	headlines	2015	640	none	none	A look at major terror attacks in East Africa	UN Security Council slams deadly terrorist attack in Kenyan capital	1.6
2462	2465	main-news	MSRpar	2012test	29	none	none	Microsoft acquired Virtual PC when it bought the assets of Connectix earlier this year.	Microsoft acquired Virtual PC from its developer, Connectix, earlier this year.	4.4
1821	1821	main-captions	images	2015	981	none	none	Dalmation running along the beach.	A Dalmation runs along a beach.	4.8
5396	5439	main-news	headlines	2015	1216	none	none	Margaret Thatcher dies after stroke	Margaret Thatcher dies at 87	4.2
4241	4284	main-news	headlines	2013	664	none	none	US teen held in Chicago 'jihad' car bomb plot	Chicago teen arrested in Chicago car bomb plot	3.4
2942	2966	main-news	MSRpar	2012train	20	none	none	Plofsky said the commission won't investigate because the three-year statute of limitations has expired.	The panel will not begin a formal investigation because the statute of limitations has expired, Plofsky said.	4.4
5409	5452	main-news	headlines	2015	1246	none	none	FTSE Bursa Malaysia update: 11.30am	FTSE Bursa Malaysia update: 3.00pm	3.4
5572	5615	main-news	headlines	2016	538	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Egypt imposes state of emergency after 95 people killed	Egypt announces one-month state of emergency nationwide	3.0
4260	4303	main-news	headlines	2013	691	none	none	Turkey scrambles jets near border	Turkey scrambles jets to Syrian border	3.6
1822	1822	main-captions	images	2015	986	none	none	A dog running through snow.	A dog runs in the snow.	5.0
761	761	main-captions	MSRvid	2012train	381	none	none	A man and woman are Bollywood dancing.	A man an woman are dancing in the rain.	1.667
5347	5390	main-news	headlines	2015	1091	none	none	Ukraine‚Äôs pro-Russia protesters demand greater autonomy	Sudanese protesters demand the regime's ouster	1.4
4936	4979	main-news	headlines	2015	60	none	none	Palestinian prisoners arrive at Muqata in Ramallah	Pakistani prisoner assaulted in Jammu jail	1.0
229	229	main-captions	MSRvid	2012test	336	none	none	A woman is drinking vodka.	A woman is exercising.	0.4
995	995	main-captions	MSRvid	2012train	742	none	none	A young woman is playing a guitar.	A woman cuts up some meat.	0.75
3580	3623	main-news	deft-news	2014	173	none	none	29 people were convicted by the quang ninh people's court of participating in a drug ring that trafficked heroin from vietnam to china.	court official tran dao stated the 12 people were among 29 people convicted by the quang ninh people's court of participating in a drug ring that trafficked heroin from vietnam to china.	3.4
3266	3293	main-news	MSRpar	2012train	527	none	none	Davey graduated Saturday from Northwest College, which is affiliated with the Assemblies of God, with a bachelor of arts degree in religion and philosophy.	Davey started attending Northwest College, which is affiliated with the Assemblies of God, in 1999 with plans to become a minister.	2.25
5046	5089	main-news	headlines	2015	336	none	none	Death Toll in Bangladesh Collapse at 194	At least 200 killed in Bangladesh building collapse	3.4
5035	5078	main-news	headlines	2015	304	none	none	Death toll in Nairobi attack rises to 59	Death toll from Egypt violence rises to 638	1.6
2482	2485	main-news	MSRpar	2012test	59	none	none	Her body was found several weeks later in the Green River.	Aug. 15, 1982: Remains of Chapman, Hinds and Mills are found in the Green River.	2.6
4438	4481	main-news	headlines	2014	166	none	none	BBC veteran Hall admits child sex abuse	Stuart Hall Admits Sex Assaults On Children	3.4
4822	4865	main-news	headlines	2014	640	none	none	US Cannot 'Conclusively Determine' Chemical Weapons Use in Syria	U.S. Sees No Conclusive Evidence of Chemical Arms Use by Syria	4.8
3483	3526	main-news	deft-news	2014	76	none	none	libyan foreign minister abdel rahman shalgam visited london during the first visit by a libyan foreign minister since 1969.	shalgam's visit to london is the first by a libyan foreign minister since 1969.	4.2
264	264	main-captions	MSRvid	2012test	394	none	none	A man is slicing a potato.	A woman is cutting a jalepeno.	1.4
3260	3287	main-news	MSRpar	2012train	517	none	none	A floating airfield with a flight deck covering 4.5 acres, the ship took about five years to build.	The Reagan, a floating airfield with a flight deck covering 4.5 acres, is the ninth Nimitz-class carrier to be built at the Newport News shipyard.	2.667
4630	4673	main-news	headlines	2014	398	none	none	Egypt's Brotherhood stands ground after killings	Egypt: Muslim Brotherhood Stands Behind Morsi	2.4
4252	4295	main-news	headlines	2013	679	none	none	U.S. orders non-essential staff to leave Sudan, Tunisia	US orders non-essential staff to leave Tunisia, Sudan	4.0
215	215	main-captions	MSRvid	2012test	317	none	none	Someone is playing a piano.	A man is playing a guitar.	1.2
4707	4750	main-news	headlines	2014	500	none	none	Obama meets Mandela family as icon remains in hospital	Obamas to meet Mandela family wont visit hospital	2.8
1963	1963	main-captions	images	2015	1386	none	none	Hockey goal-keeper laying on the ice in front of net.	A hockey player is laying on the ice in front of the goal.	4.6
5608	5651	main-news	headlines	2016	815	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Who Is Jihadi John?	Who was 'Jihadi John?'	5.0
2329	2332	main-forum	deft-forum	2014	332	none	none	And that is happening in GOP controlled states.	Michigan IS a GOP controlled state.	0.8
4372	4415	main-news	headlines	2014	88	none	none	Manning sentenced to 35 years in prison	Ariel Castro sentenced to 1,000 years in prison	0.4
1408	1408	main-captions	images	2014	606	none	none	A man riding a white horse.	A woman leading a white horse.	1.8
235	235	main-captions	MSRvid	2012test	349	none	none	A man is kicking a soccer ball.	A man is mixing a bowl.	0.6
3830	3873	main-news	headlines	2013	154	none	none	China's yuan rises to new high against USD Wednesday	China's yuan advances to 6.3103 against USD Wednesday	3.8
3165	3191	main-news	MSRpar	2012train	379	none	none	Hispanics, the fastest growing ethnic group in the US, have overtaken blacks to become the largest minority in the US, according to newly released government figures.	Hispanics have officially overtaken African Americans as the largest minority group in the US, according to a report released by the US Census Bureau.	3.5
1040	1040	main-captions	images	2014	59	none	none	A smiling woman with a beer sitting outside with another smiling woman.	Two women sitting outside laughing.	3.2
2127	2130	main-forum	deft-forum	2014	130	none	none	The money I spent adopting Velociraptor.	Those may be my top . The money I spent adopting Velociraptor.	4.2
669	669	main-captions	MSRvid	2012train	252	none	none	A woman is adding ingredients to a bowl.	A woman is cracking three eggs into a bowl.	1.75
5394	5437	main-news	headlines	2015	1211	none	none	Many dead as asylum boat sinks off Australia	Mandela spends third day in hospital	0.0
2225	2228	main-forum	deft-forum	2014	228	none	none	I don't see Obama as the lesser of two evils.	I don't see him as evil at all.	2.0
2824	2848	main-news	MSRpar	2012test	603	none	none	Eric Gagne pitched a perfect ninth for his 23rd save in as many opportunities.	Gagne struck out two in a perfect ninth inning for his 23rd save.	3.25
