	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
4082	4125	main-news	headlines	2013	464	none	none	Pakistan begins demolition of bin Laden compound	Pakistan demolishes Osama bin Laden hideout	2.8
2136	2139	main-forum	deft-forum	2014	139	none	none	How is this slanted against Bush??	Where is the slant against Bush?	4.4
1477	1477	main-captions	images	2014	716	none	none	sheep standing in afield.	A large dog stands next to a sheep in a field.	2.8
2792	2816	main-news	MSRpar	2012test	556	none	none	The technology-laced Nasdaq Composite Index <.IXIC> added 8.27 points, or 0.51 percent, to 1,633.53.	The broader Standard & Poor's 500 Index .SPX crept up 4.3 points, or 0.44 percent, to 980.52.	1.2
3964	4007	main-news	headlines	2013	320	none	none	Israel among top arms exporters in world: report	Israel among top arms exporters and importers	3.8
1681	1681	main-captions	images	2015	541	none	none	A black and white dog runs with its mouth open.	A black and white dog swims in blue water.	2.2
4211	4254	main-news	headlines	2013	626	none	none	Komen won't cut Planned Parenthood funding	Susan G Komen in U-turn over Planned Parenthood funding cut	3.0
1555	1555	main-captions	images	2015	201	none	none	Two women sitting on a bench, their faces obscured, with one woman carrying an inflatable tiger and the other woman in a Disney snow white costume.	A girl sits on a bench holding an inflatable tiger next to another girl in a colorful outfit.	2.2
2094	2097	main-forum	deft-forum	2014	97	none	none	"I have  years of ""Neener Neener"" rights Usually I get pretty decent care."	"I have  years of ""Neener Neener"" rights they are crack ups."	3.4
4720	4763	main-news	headlines	2014	519	none	none	Strong new quake hits shattered Pak region	Powerful new earthquake hits shattered Pakistan region	4.8
448	448	main-captions	MSRvid	2012test	676	none	none	A cat is playing in a box.	The dog is playing with the floor cleaner.	1.4
3856	3899	main-news	headlines	2013	185	none	none	Donna Summer, the queen of disco	Donna Summer, Queen of Disco, Dies at 63	1.6
1088	1088	main-captions	images	2014	122	none	none	Black train on train tracks.	A train on the train tracks.	4.1
427	427	main-captions	MSRvid	2012test	639	none	none	Plastic toys are floating in water.	The ladies are performing a dance.	0.0
2741	2765	main-news	MSRpar	2012test	475	none	none	South Africa has the world's highest caseload with 4.7 million people infected with HIV or AIDS.	With 4.7 million people infected with HIV or AIDS, South Africa has the world's highest AIDS caseload.	5.0
611	611	main-captions	MSRvid	2012train	170	none	none	A woman is cracking eggs into a bowl.	A woman is cracking eggs.	4.0
4843	4886	main-news	headlines	2014	669	none	none	EU renews sanctions against Zimbabwe	EU lifts diamond sanctions against Zimbabwe	3.0
3994	4037	main-news	headlines	2013	357	none	none	China stocks end higher on PMI at midday	Chinese stocks open higher Thursday	1.8
3490	3533	main-news	deft-news	2014	83	none	none	existing rods could produce 3-6 atomic bombs in 6-8 months.	experts stated that the rods could produce 3-6 atomic bombs in 6-8 months.	4.2
2651	2666	main-news	MSRpar	2012test	338	none	none	Staff writers Selwyn Crawford and Colleen McCain Nelson and Brian Anderson of DallasNews.com contributed to this report.	Staff writers Brandon Formby and Colleen McCain Nelson contributed to this report.	2.8
4908	4951	main-news	headlines	2014	745	none	none	Algeria hostage crisis ends; death toll unclear	Algeria hostage crisis ends in bloodbath	3.8
2944	2968	main-news	MSRpar	2012train	25	none	none	Entrenched interests are positioning themselves to control the network's chokepoints and they are lobbying the FCC to aid and abet them.	"It may be dying because entrenched interests are positioning themselves to control the Internet's choke-points and they are lobbying the FCC to aid and abet them."""	3.2
1484	1484	main-captions	images	2014	726	none	none	A close-up of a sheep in the grass.	A close-up of a lamb with its ear tagged, standing on grass.	1.8
2168	2171	main-forum	deft-forum	2014	171	none	none	There is no more egg cell post-fertilization.	There is no more sperm cell.	2.4
5537	5580	main-news	headlines	2016	227	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Death toll in Syria now tops 100,000	Death toll in Syria over 100,000 so far	5.0
904	904	main-captions	MSRvid	2012train	604	none	none	A boy runs away from his fishing line.	A boy is running in front of fish hanging on fishing rod.	3.0
1280	1280	main-captions	images	2014	410	none	none	a man on a dirt bike jumping very high.	A man on a motorbike jumping with the sky behind him.	3.4
5089	5132	main-news	headlines	2015	451	none	none	Ships Train for Syrian Chemical Weapons Transport	UN Adopts Syrian Chemical Weapons Resolution	1.8
1926	1926	main-captions	images	2015	1292	none	none	A small black dog is in the grass.	A black dog is running in the grass.	3.6
4246	4289	main-news	headlines	2013	671	none	none	Europe shares bounce as more China stimulus seen	Oil prices rise on hopes for stimulus	0.8
3057	3081	main-news	MSRpar	2012train	188	none	none	The leading actress nod went to energetic newcomer Marissa Jaret Winokur as Edna's daughter Tracy.	Marissa Jaret Winokur, as Tracy, won for best actress in a musical.	4.0
914	914	main-captions	MSRvid	2012train	620	none	none	A man puts a knife in a vice.	A man is dancing.	0.25
85	85	main-captions	MSRvid	2012test	123	none	none	A woman is slicing tomato.	A man is slicing onion.	1.6
1418	1418	main-captions	images	2014	620	none	none	A goose flapping its wings in a body of water.	A black swan flapping its wings on the water.	3.0
4968	5011	main-news	headlines	2015	135	none	none	Lebanon's PM forms 'unity cabinet' Lebanon's prime minister has formed a cabinet more than 10 months after taking office, taking in a wide range of political groups after bridging serious divisions am	BEIRUT: Lebanon's prime minister formed a cabinet more than 10 months after taking office yesterday, including a wide range of political groups after bridging serious divisions among them mostly over	4.6
3170	3196	main-news	MSRpar	2012train	386	none	none	For the full 12-month period ending June 30, 2003, advanced services lines for ADSL increased by 37 percent and cable modem connections increased by 75 percent.	For the 12-month period ending June 30, high-speed lines installed in homes and businesses increased by 45 percent.	1.8
83	83	main-captions	MSRvid	2012test	120	none	none	A man is peeling a potato.	A man peeled a potatoe.	3.8
680	680	main-captions	MSRvid	2012train	267	none	none	A woman is boiling shrimp.	A woman is combing her hair.	1.0
109	109	main-captions	MSRvid	2012test	160	none	none	Lionel Richie is dancing on the ceiling.	Lionel Ritchie dances while standing on the ceiling.	4.0
4562	4605	main-news	headlines	2014	319	none	none	US drone strike kills three in northwest Pakistan	US drone strike kills seven in North Waziristan	2.4
3195	3221	main-news	MSRpar	2012train	424	none	none	While some other parts of Africa have been used as staging grounds for the terror group, Malawi previously had not been a major focus of investigations into al-Qaida.	While some other parts of Africa have been used as Al Qaeda staging grounds, Malawi had previously not been a major focus of investigations into the group.	5.0
2763	2787	main-news	MSRpar	2012test	511	none	none	In turn SuSE will license Java 2 Standard Edition while also formalising an existing agreement to distribute Sun's Java Virtual Machine for running Java applications.	Nuremberg, Germany-based SuSE will license Sun's Java 2 Standard Edition (J2SE) and ship Sun's Java Virtual Machine across its Linux software line.	3.75
3841	3884	main-news	headlines	2013	169	none	none	Syrian forces launch new attacks	Syria forces launch Aleppo attack	3.4
2260	2263	main-forum	deft-forum	2014	263	none	none	council tax Hasn't council tax been frozen for most people?	Hasn't council tax been frozen for most people?	4.8
3729	3772	main-news	headlines	2013	25	none	none	Quartet calls on Israelis, Palestinians to end irritants	Occupation to confiscate 30 dunums of Palestinian land in Deir Estia	1.4
5005	5048	main-news	headlines	2015	229	none	none	Israel ends airstrike case; Palestinians critical	Israeli gunboats fire at Palestinian fishermen	1.4
467	467	main-captions	MSRvid	2012test	705	none	none	A cat is drinking some water.	A truck is going down a hill.	0.0
597	597	main-captions	MSRvid	2012train	152	none	none	A man is fishing.	A man is exercising.	0.5
823	823	main-captions	MSRvid	2012train	485	none	none	A dog is looking around	A dog is watching a store counter.	1.6
1978	1978	main-captions	images	2015	1434	none	none	Two kids are walking on a path in the woods.	Two children walking down a path in the woods.	5.0
2311	2314	main-forum	deft-forum	2014	314	none	none	David @OmSigDAVID, I think Santorum's more likely than Gingrich.	@sozobe, I think Santorum's more likely than Gingrich.	4.8
4997	5040	main-news	headlines	2015	216	none	none	Iron Lady Margaret Thatcher dies at 87	Former British PM Margaret Thatcher dies at 87	4.6
5624	5667	main-news	headlines	2016	943	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	7.3 magnitude earthquake strikes Nepal	6.6-magnitude earthquake strikes off Indonesia	1.0
3742	3785	main-news	headlines	2013	44	none	none	Two U.S. soldiers shot, killed by Afghan soldier	Two British soldiers killed by Afghan policeman	1.6
1914	1914	main-captions	images	2015	1249	none	none	Three sheep graze on the grassy field with a dog walking behind them.	a small group of goats in the grass with a black and white dog in the backgroud.	2.8
4761	4804	main-news	headlines	2014	566	none	none	Gunmen ambush police boat in Nigeria oil region	Sudanese police block protest at human rights commission	0.0
3201	3227	main-news	MSRpar	2012train	430	none	none	It will also help reform the Royal Solomon Islands Police, strengthen the courts and prisons system and protect key institutions such as the Finance Ministry from intimidation.	The intervention force will confiscate weapons, reform the police, strengthen the courts and prison system and protect key institutions such as the Finance Ministry.	3.444
1927	1927	main-captions	images	2015	1293	none	none	A lady dressed in a kimono is looking at the camera.	Two girls dressed in black are sitting in a room making suggestive poses at the camera.	1.0
1437	1437	main-captions	images	2014	648	none	none	Little white lamb with nose to wood.	A white lamb with its nose against a wooden box.	3.8
3788	3831	main-news	headlines	2013	102	none	none	Cash-rich Apple to pay dividend, buy back shares	Apple to pay $2.65/share dividend, buy back $10B stock	3.8
5011	5054	main-news	headlines	2015	257	none	none	India and China troops retreat to de facto border in face-off deal	India says China agrees retreat to de facto border in faceoff deal	4.2
1834	1834	main-captions	images	2015	1023	none	none	A large black and white dog is swimming in the water.	A black and white dog with a stick is in muddy water.	3.6
1029	1029	main-captions	images	2014	45	none	none	Camouflage airplane sitting on grassy field.	A camouflaged plane sitting on the green grass.	4.4
768	768	main-captions	MSRvid	2012train	398	none	none	The dog is barking at the toy.	A dog is barking at an electronic toy duck.	3.5
4374	4417	main-news	headlines	2014	90	none	none	Zimmerman stopped for speeding in Texas, released with warning	Zimmerman pulled over in Texas for speeding, given warning	5.0
5471	5514	main-news	headlines	2015	1408	none	none	Egyptian protesters issue Morsi resignation ultimatum	Ukraine protesters battle police in new clashes	0.4
3299	3327	main-news	MSRpar	2012train	578	none	none	The U.S. Capitol was evacuated yesterday after authorities detected a possibly hazardous material in the basement of the Senate wing, Capitol Police said.	U.S. Capitol Police evacuated the Capitol yesterday after a sensor detected a possible biohazard in the Senate wing, but authorities later said it was a false alarm.	3.2
1363	1363	main-captions	images	2014	535	none	none	An old fashioned wooden sailing ship in the ocean.	A wooden yacht on the ocean.	3.2
1602	1602	main-captions	images	2015	324	none	none	A blond haired lady in white poses for the camera.	A black and white dog runs with its mouth open.	0.0
3670	3713	main-news	deft-news	2014	263	none	none	the extradition conditions stipulate that the tunisian can only be prosecuted for the single charge of falsifying documents that italian authorities can provide sufficient evidence to prosecute.	spokesman for the swiss justice ministry folco galli stated that the extradition conditions stipulate that mejri can only be prosecuted on a single charge of falsifying documents for which italian authorities could provide sufficient evidence to prosecute.	2.6
5291	5334	main-news	headlines	2015	941	none	none	Ukraine signs EU trade pact as Russia finalizes Crimea annexation	"Ukraine's top court dismisses Crimea's independence as ""unconstitutional"""	2.0
2097	2100	main-forum	deft-forum	2014	100	none	none	You are a Christian.	Therefore you are not a Christian.	1.4
2406	2409	main-forum	deft-forum	2014	409	none	none	my hair is pretty thing tho :/ Quote: Ditto.	my hair is pretty thing tho :/ woops!	3.8
3481	3524	main-news	deft-news	2014	74	none	none	china will resolutely oppose the proliferation of mass destructive weapons.	china will resolutely oppose the means of the delivery of mass destructive weapons.	4.2
2215	2218	main-forum	deft-forum	2014	218	none	none	I'd offer Iran a deal.	Chuck I'd offer Iran a deal.	4.2
4005	4048	main-news	headlines	2013	369	none	none	Factory Fires Kill At Least 260 in Pakistan	At Least Six Dead in Pakistan Gunfight	0.8
4998	5041	main-news	headlines	2015	217	none	none	Four Morsi supporters killed in Egypt clashes	Thousands of Morsi supporters gather in Egypt	2.2
3976	4019	main-news	headlines	2013	337	none	none	Nine killed in gun attack in Pakistan	Five million citizens get unofficial salary in Ukraine	0.0
3464	3507	main-news	deft-news	2014	57	none	none	john duncan is great britain's ambassador for multilateral arms control and disarmament.	at un assembly chinese government urges increased efforts toward global arms control and disarmament.	1.4
1942	1942	main-captions	images	2015	1335	none	none	A person climbs up a snowy hill while their dog follows.	A person climbs a snowy hill while a black dog follows.	3.8
2295	2298	main-forum	deft-forum	2014	298	none	none	Landon And So This is Christmas We are all vessels filled with many wonders.	Play With Fire We are all vessels filled with many wonders.	1.8
132	132	main-captions	MSRvid	2012test	195	none	none	A man and woman are driving down the street in a jeep.	A man and woman are driving down the road in an open air vehicle.	4.0
1161	1161	main-captions	images	2014	232	none	none	A small white dog chews on a twig while lying on a wooden deck.	The white dog is laying on the wooden floor underneath the table.	1.6
2552	2561	main-news	MSRpar	2012test	189	none	none	But the FBI never kept tabs on al-Bayoumi - even though it had received information that he was a Saudi agent, the document says.	But the bureau never kept tabs on al-Bayoumi—despite receiving prior information he was a secret Saudi agent, the report says.	4.75
3581	3624	main-news	deft-news	2014	174	none	none	the lawyer of michael karras named s.s. dhillon could not be reached for comment.	durban port authorities and police explosives inspectors could not be reached for comment.	2.0
4360	4403	main-news	headlines	2014	69	none	none	Tokyo to host 2020 Olympic Games	Wrestling to feature in 2020 Tokyo Olympics	1.4
4903	4946	main-news	headlines	2014	739	none	none	Two Earthquakes Hit Northwest China, 11 Dead	Twin quakes kill 89 in China	2.4
4483	4526	main-news	headlines	2014	218	none	none	Tokyo to host 2020 Olympic Games	Tokyo wins race to host 2020 Olympics	4.2
5437	5480	main-news	headlines	2015	1333	none	none	Relatives scuffle with police after China fire kills 120	Angry families demand answers after China plant fire kills 119	3.8
4403	4446	main-news	headlines	2014	125	none	none	Israeli envoys summoned over settlement plans	Britain summons Israeli envoy over settlements	2.5
4696	4739	main-news	headlines	2014	488	none	none	Imran to contest from four NA seats	Imran Khan to contest elections from four NA seats	4.75
5598	5641	main-news	headlines	2016	759	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Greece reaches agreement with troika, bailout tranche expected within days	Debt inspectors reach agreement with Greece	3.0
910	910	main-captions	MSRvid	2012train	614	none	none	A machine is sharpening a pencil.	A girl is riding a bicycle.	0.0
123	123	main-captions	MSRvid	2012test	182	none	none	A man is spinning.	A man is dancing.	1.6
3601	3644	main-news	deft-news	2014	194	none	none	indian defense ministry has increased spending on defense purchases.	indian defense ministry has increased defense spending for new purchases by 33 percent.	3.6
4853	4896	main-news	headlines	2014	680	none	none	Egypt court orders Mubarak release	Egypt court turns down Mubarak's release request	2.0
102	102	main-captions	MSRvid	2012test	149	none	none	The man cut a paper plate.	A man is cutting a paper plate.	4.8
4142	4185	main-news	headlines	2013	542	none	none	Ryanair in new bid for Aer Lingus	Ryanair chief hails report findings	1.2
1028	1028	main-captions	images	2014	43	none	none	A school bus is driving uphill on a rural road.	A race care driving along a dirt road.	1.0
4235	4278	main-news	headlines	2013	658	none	none	NATO strike 'kills civilians' in Afghanistan	Two NATO soldiers killed in Afghanistan	0.8
1258	1258	main-captions	images	2014	378	none	none	The black dog is lying in the grass.	A black dog lies on the grass.	5.0
1610	1610	main-captions	images	2015	345	none	none	A young child slides down an orange slide.	A little boy in denim overalls slides down an orange slide.	3.67
5313	5356	main-news	headlines	2015	993	none	none	Official of Malaysia Airlines briefs relatives of missing flight passengers about search progress	Malaysia Airlines investigating co-pilot on missing flight	1.0
2301	2304	main-forum	deft-forum	2014	304	none	none	The entire thing just makes no sense.	See that makes no sense.	4.2
651	651	main-captions	MSRvid	2012train	233	none	none	A woman is slicing a onion.	A woman is cutting a potato.	1.2
1124	1124	main-captions	images	2014	174	none	none	A lamb stands near two tiny animals.	A sheep standing near her children.	1.4
1440	1440	main-captions	images	2014	655	none	none	A bird is flapping its wings in the water.	A black swan flapping its wings on the water.	3.6
638	638	main-captions	MSRvid	2012train	210	none	none	A kid is playing an instrument.	A young boy is playing a wind instrument.	3.8
5328	5371	main-news	headlines	2015	1033	none	none	Chinese shares close higher Tuesday	Chinese shares close lower on Wednesday	2.2
4138	4181	main-news	headlines	2013	538	none	none	At least two Nato killed in Afghanistan helicopter crash: military	At least 18 killed in Afghan bomb attacks: officials	0.8
3506	3549	main-news	deft-news	2014	99	none	none	amnesty international is a rights group based in london.	the international institute for strategic studies is located in london.	1.4
830	830	main-captions	MSRvid	2012train	492	none	none	A rabbit is sniffing and pawing a stuffed rabbit.	A live rabbit is playing with a stuffed animal bunny.	4.5
4466	4509	main-news	headlines	2014	198	none	none	Bangladesh Opposition Leader Sentenced to Death for War Crimes	Bangladesh: Fugitive Sentenced to Death by War Crimes Tribunal	3.6
3728	3771	main-news	headlines	2013	24	none	none	Annan warns talks of Syria risks	Putin, Annan meet on Syria crisis	2.0
190	190	main-captions	MSRvid	2012test	282	none	none	A girl is communicating with sign language.	A young girl is using sign language.	3.941
1889	1889	main-captions	images	2015	1191	none	none	Two dogs running through tall grass.	Two dogs are running through a grassy area.	4.6
5407	5450	main-news	headlines	2015	1240	none	none	President Obama reveals plans to withdraw troops from Afghanistan by 2016	US Government Shutdown: Obama tells Republicans to lift threat to US economy if they want talks	0.8
4257	4300	main-news	headlines	2013	687	none	none	Navy jet crashes into Virginia buildings, injuring six	Navy jet crashes into Virginia apartments,9 hurt	3.2
2457	2460	main-news	MSRpar	2012test	20	none	none	South Asia follows, with 1.1 millions youths infected — 62 percent of them female.	Of the 1.1 million infected in south Asia, 62% are female.	4.0
4947	4990	main-news	headlines	2015	89	none	none	Japan's opposition party chief criticizes Abe's economic policies	Zimbabwe‚Äôs opposition MDC party challenges Robert Mugabe‚Äôs election win	0.0
4544	4587	main-news	headlines	2014	296	none	none	Militants stage Pakistan jailbreak	Taliban prison break: 250 militants escape after attack on Pakistan jail	3.0
1193	1193	main-captions	images	2014	286	none	none	A black and white cow standing in a grassy field.	A black and white horned cow standing in a field.	4.0
2595	2604	main-news	MSRpar	2012test	251	none	none	Some 50 million phone numbers are registered on the list, which was to take effect Oct. 1.	The FTC signed up 50 million phone numbers for the list, which was due to go into effect October 1.	3.5
5543	5586	main-news	headlines	2016	265	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Nobel author Doris Lessing dies at 94	Nobel Prize winning author Doris Lessing dies	4.0
2397	2400	main-forum	deft-forum	2014	400	none	none	Your confusion doesn't make me a liar.	Then your confusion doesn't make me a liar either.	3.8
1070	1070	main-captions	images	2014	96	none	none	The black and white bull is looking at the camera.	A black and white dog looking at the camera.	2.0
2002	2005	main-forum	deft-forum	2014	5	none	none	go figure You're asking me to prove a negative?	You're asking me to prove a negative?	4.6
4364	4407	main-news	headlines	2014	76	none	none	Dozens feared trapped in India building collapse	Rescuers race to find 20 still trapped in India building collapse	3.0
4701	4744	main-news	headlines	2014	494	none	none	South Korean soldiers kill man trying to cross border into North	North Korea Shuts Last Remaining Hotline to South	1.0
5160	5203	main-news	headlines	2015	632	none	none	Egyptian court considers Mubarak‚Äôs release	Egypt court orders Mubarak release	4.0
1257	1257	main-captions	images	2014	376	none	none	There are several sheared sheep in a pen.	Three white sheep in an enclosure.	2.4
1037	1037	main-captions	images	2014	53	none	none	Two white cows in a green pasture.	The tan horse is in the pasture.	1.4
3154	3180	main-news	MSRpar	2012train	357	none	none	He said the attackers left behind leaflets urging staff at the Ishtar Sheraton to stop working at the hotel and demanding U.S. forces leave Iraq.	He said the attackers left behind leaflets urging workers at the Ishtar Sheraton to stop working at the hotel.	3.0
4599	4642	main-news	headlines	2014	362	none	none	Death toll in Nigeria police attack rises to 30	Death toll in Kenya bus attack rises to six	1.4
2309	2312	main-forum	deft-forum	2014	312	none	none	I thought that was mostly just the Dutch.	In fact, it's just the Dutch.	2.6
2080	2083	main-forum	deft-forum	2014	83	none	none	We are all vessels filled with many wonders.	Chuck Close We are all vessels filled with many wonders.	3.6
4909	4952	main-news	headlines	2014	746	none	none	Egypt ministry again urges end to pro-Morsi protests	Egypt: Child killed in Cairo clashes after pro-Morsi protest	2.8
86	86	main-captions	MSRvid	2012test	125	none	none	A man swims underwater.	A woman is swimming underwater.	2.0
4514	4557	main-news	headlines	2014	262	none	none	UN presses need for major boost in Syrian aid	UN chief presses for major boost in Syrian aid	4.8
2534	2543	main-news	MSRpar	2012test	157	none	none	BOSTON The Catholic archdiocese in Boston has offered $55 million to settle more than 500 clergy sex abuse lawsuits, according to a document obtained by The Associated Press.	The American Roman Catholic archdiocese of Boston has offered $55 million to settle more than 500 sex abuse lawsuits involving priests.	3.6
1046	1046	main-captions	images	2014	65	none	none	A cruise liner docked at the shoreline.	A cruise ship docked at shore.	4.4
1612	1612	main-captions	images	2015	349	none	none	"Three individuals are posing on skis behind a ""no skiing"" sign."	Three people on skis are standing behind a no skiing sign.	4.4
2129	2132	main-forum	deft-forum	2014	132	none	none	What isn't how what was sold?	It's not how it was sold, gb.	1.6
2439	2442	main-forum	deft-forum	2014	442	none	none	And a large part of the east coast.	And parts of the west coast.	0.8
3087	3113	main-news	MSRpar	2012train	246	none	none	He had been arrested twice before for trespassing and barred from the complex - home to his mother and two children.	He had been arrested twice before for trespassing and was barred from the complex.	3.6
4156	4199	main-news	headlines	2013	560	none	none	Airlines cancel 'flytilla' activists' tickets to TA	UK Airline Cancels 'Flytilla' Tickets on Israel Objections	3.2
4674	4717	main-news	headlines	2014	457	none	none	Maldives holds fresh election for president	Maldives holds fresh presidential election	4.6
4395	4438	main-news	headlines	2014	116	none	none	S.Korea proposes 'final' N.Korea talks over Kaesong	North Korea proposes high-level talks with US	1.0
2137	2140	main-forum	deft-forum	2014	140	none	none	If it wasn't bollocks it wouldn't be homeopathy.	That's simple logic If it wasn't bollocks it wouldn't be homeopathy.	4.8
2529	2538	main-news	MSRpar	2012test	144	none	none	The seven other nations in the initiative are Britain, Germany, Italy, the Netherlands, Poland, Portugal and Spain.	Other nations involved in the PSI include Germany, Italy, the Netherlands, Poland, Portugal, Spain and Britain.	3.6
3327	3355	main-news	MSRpar	2012train	624	none	none	"Halliburton on Tuesday reiterated its contention that KBR had ""delivered fuel to Iraq at the best value, the best price and the best terms""."	We believe KBR delivered fuel to Iraq at the best value, the best price and the best terms, Halliburton spokeswoman Wendy Hall said.	4.0
3740	3783	main-news	headlines	2013	42	none	none	French election turnout higher than expected	French presidential election: first round - live updates	1.0
2767	2791	main-news	MSRpar	2012test	517	none	none	Sales for the quarter beat expectations, rising 37 percent year-on-year to 1.76 billion euros.	Sales rose 37 per cent year-on-year to 1.76bn, beating expectations.	4.0
784	784	main-captions	MSRvid	2012train	424	none	none	A man is shooting a pistol.	A woman is chopping garlic.	0.8
1944	1944	main-captions	images	2015	1340	none	none	Scuba diver submerged in water.	The scuba diver is underwater.	5.0
561	561	main-captions	MSRvid	2012train	100	none	none	A man is talking with a woman.	A woman is walking with a dog.	0.5
1991	1991	main-captions	images	2015	1481	none	none	A group of people in boats racing towards the shore.	A classroom of students watching a presentation.	0.0
4899	4942	main-news	headlines	2014	734	none	none	Thieves snatch English Channel swimmer's custom-made wheelchair	Thieves steal Channel swimmer's wheelchair	4.0
108	108	main-captions	MSRvid	2012test	158	none	none	Someone is sitring noodles in water.	A woman is boiling noodles in water.	3.2
4039	4082	main-news	headlines	2013	411	none	none	Tsunami warning: No need for SA to panic	Tsunami warning after Aceh quake	2.2
