	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
4822	4865	main-news	headlines	2014	640	none	none	US Cannot 'Conclusively Determine' Chemical Weapons Use in Syria	U.S. Sees No Conclusive Evidence of Chemical Arms Use by Syria	4.8
1863	1863	main-captions	images	2015	1125	none	none	A girl with a black purse sitting on a wooden bench.	A young woman with a black purse sits on a wooden bench.	4.6
3356	3384	main-news	MSRpar	2012train	660	none	none	According to reports, Knight allegedly punched a parking attendant outside a Los Angeles nightclub.	He was arrested last week for allegedly punching a parking attendant outside a nightclub in LA.	3.25
2219	2222	main-forum	deft-forum	2014	222	none	none	PURE COMMUNISM: You have two cows.	LIBERTARIAN/ANARCHO-CAPITALISM: You have two cows.	2.4
841	841	main-captions	MSRvid	2012train	508	none	none	A boy rode his bike on top of a metal fence.	A BMX biker rides along the top of a fence.	3.0
3997	4040	main-news	headlines	2013	360	none	none	Romney, Paul vie for Maine caucus win	Romney has narrow Maine caucus win	2.8
2952	2976	main-news	MSRpar	2012train	35	none	none	Peace Rules defeated Funny Cide in the Louisiana Derby.	But neither he nor Peace Rules could keep Funny Cide from drawing away.	2.25
2561	2570	main-news	MSRpar	2012test	202	none	none	Likewise, the 30-year bond <US30YT=RR> slid 1-11/32 for a yield of 4.38 percent, up from 4.30 percent.	The 30-year bond US30YT=RR jumped 20/32, taking its yield to 4.14 percent from 4.18 percent.	1.8
2302	2305	main-forum	deft-forum	2014	305	none	none	Who supposedly operated the homicidal gas chambers?	Refresh your memory: Who supposedly operated the homicidal gas chambers?	4.8
583	583	main-captions	MSRvid	2012train	130	none	none	Someone is peeling a potato.	Someone is slicing a tomato.	1.4
5287	5330	main-news	headlines	2015	931	none	none	US makes case for action against Syria	Saudi Urges U.N. Action against Israel Strikes on Syria	2.4
4306	4349	main-news	headlines	2014	3	none	none	6.8 quake strikes off Solomon Islands	Magnitude 6.3 quake strikes off Solomon Islands: USGS	3.2
3485	3528	main-news	deft-news	2014	78	none	none	cambodia and vietnam finalized an agreement to stop asian and european drug traffickers.	syrian and russian officials signed an agreement of cooperation in combating drug trafficking.	2.0
3967	4010	main-news	headlines	2013	323	none	none	Qaida leader calls for kidnap of Westerners in Egypt	Al-Qaida Leader Urges Kidnapping of Westerners	3.6
5601	5644	main-news	headlines	2016	776	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	US to Determine Extent of Chemical Weapons Use by Syria	What we know so far about chemical weapons in Syria's civil war	2.0
2505	2508	main-news	MSRpar	2012test	98	none	none	A three-judge panel of the 11th U.S. Circuit Court of Appeals ruled late Friday that the small size, limited use and secular purpose make the image legitimate.	A three-judge panel of the 8th U.S. Circuit Court of Appeals in St. Louis overturned a ruling issued last year that supported the ordinance.	2.8
4063	4106	main-news	headlines	2013	440	none	none	Sylvester Stallone's son found dead in Hollywood	Sylvester Stalloneâ€™s son, Sage Stallone, found dead in Hol	3.4
2014	2017	main-forum	deft-forum	2014	17	none	none	Hey, Blue-Eyes, How's things in London?	**smooches Ran** Hey, Blue-Eyes, How's things in London?	4.4
3195	3221	main-news	MSRpar	2012train	424	none	none	While some other parts of Africa have been used as staging grounds for the terror group, Malawi previously had not been a major focus of investigations into al-Qaida.	While some other parts of Africa have been used as Al Qaeda staging grounds, Malawi had previously not been a major focus of investigations into the group.	5.0
2237	2240	main-forum	deft-forum	2014	240	none	none	How would Martin not know that that was not the case?	How would Martin or anyone else know his intentions based on his actions?	2.4
4275	4318	main-news	headlines	2013	711	none	none	Indonesia anti-terror squad kills two suspected militants	Indonesia police shoot dead suspected militants in Bali	3.2
1916	1916	main-captions	images	2015	1253	none	none	A young girl with a pink hat on with a yellow building in the background.	A young girl in a pink dress with something in her hand.	1.8
187	187	main-captions	MSRvid	2012test	275	none	none	A man and a woman talk in a diner.	A man and a woman are riding on a bicycle.	1.2
3741	3784	main-news	headlines	2013	43	none	none	Australia to establish the world's largest marine reserve	Australia creates world's largest marine reserves	4.4
1763	1763	main-captions	images	2015	800	none	none	Man riding a surfboard on a wave.	A man in black on a surfboard riding a wave.	4.0
1376	1376	main-captions	images	2014	557	none	none	Large black and white cat resting on a windowsill.	A small white cat sitting in a sink.	1.8
1152	1152	main-captions	images	2014	221	none	none	A man rides a large black motorbike.	A child sits in a large black leather chair.	0.0
4806	4849	main-news	headlines	2014	621	none	none	Cryptic crossword - Saturday 27th April	Quiz crossword - Saturday 27th April	2.8
141	141	main-captions	MSRvid	2012test	205	none	none	A woman is dancing.	A man is talking.	0.0
67	67	main-captions	MSRvid	2012test	102	none	none	A man is getting into a car.	A man is getting into a car in a garage.	3.833
4450	4493	main-news	headlines	2014	180	none	none	U.S. Senate sets off gun control debate	U.S. Senate set to vote on gun control bill	3.4
4653	4696	main-news	headlines	2014	430	none	none	Allen responds to Farrow's abuse claims in letter	Allen defends self against Farrow's abuse claims	4.2
1647	1647	main-captions	images	2015	457	none	none	Two dogs running through a field.	Two dogs play in a field.	4.2
386	386	main-captions	MSRvid	2012test	586	none	none	Two puppies are playing with each other.	Some men are playing soccer.	0.2
3783	3826	main-news	headlines	2013	97	none	none	What time is Andy Murray v Roger Federer in the Wimbledon men's final? All you need to know about the big game	What time is the Paralympic Opening Ceremony? Everything you need to know about the big curtain-raiser	0.4
3613	3656	main-news	deft-news	2014	206	none	none	santos stated colombian police found the evidence in 2 computers discovered with slain rebel leader raul reyes.	francisco santos stated that colombian police found the evidence on two computers discovered with raul reyes.	4.0
3233	3260	main-news	MSRpar	2012train	479	none	none	She had only a single condition, that the book not be published until her death.	She insisted, though, that it not be published until after her death.	4.4
2019	2022	main-forum	deft-forum	2014	22	none	none	I oppose the death penalty.	This is why I support the death penalty.	1.0
953	953	main-captions	MSRvid	2012train	678	none	none	A man is sweeping the floor of a house using a long broom.	The man swept the empty living room.	3.333
1587	1587	main-captions	images	2015	267	none	none	A softball player swinging at a pitch.	A baseball player hitting the ball	2.8
823	823	main-captions	MSRvid	2012train	485	none	none	A dog is looking around	A dog is watching a store counter.	1.6
884	884	main-captions	MSRvid	2012train	570	none	none	A man makes a call on a cell phone.	A man is making a phone call.	4.0
205	205	main-captions	MSRvid	2012test	299	none	none	A man is playing with frogs	A cat is playing with a camera.	0.75
3139	3165	main-news	MSRpar	2012train	325	none	none	Rusch has also allowed five or more earned runs in each of his last three starts.	Redman has allowed two earned runs or less in six of his nine starts.	2.0
2962	2986	main-news	MSRpar	2012train	49	none	none	The Dodgers won their sixth consecutive game their longest win streak since 2001 as they edged Colorado, 3-2, Wednesday in front of a crowd of 25,332 at Dodger Stadium.	The Dodgers won their sixth consecutive game and seventh in their last nine as they beat Colorado 3-2 on Wednesday in front of a crowd of 25,332 at Dodger Stadium.	4.4
2180	2183	main-forum	deft-forum	2014	183	none	none	this is NOT a war deployment.	its not an official deployment.	2.4
4818	4861	main-news	headlines	2014	635	none	none	17 killed, 133 wounded in bomb attacks in northern Iraq	15 killed, 90 wounded in fresh attacks in Iraq	2.8
3274	3302	main-news	MSRpar	2012train	545	none	none	After Hughes refused to rehire Hernandez, he complained to the Equal Employment Opportunity Commission.	Hernandez filed an Equal Employment Opportunity Commission complaint and sued.	3.4
4395	4438	main-news	headlines	2014	116	none	none	S.Korea proposes 'final' N.Korea talks over Kaesong	North Korea proposes high-level talks with US	1.0
1161	1161	main-captions	images	2014	232	none	none	A small white dog chews on a twig while lying on a wooden deck.	The white dog is laying on the wooden floor underneath the table.	1.6
1144	1144	main-captions	images	2014	209	none	none	A group of river barges with trees in the background.	A group of cows in a field with yellow tags in their ears.	0.2
2842	2866	main-news	MSRpar	2012test	632	none	none	Five alternate jurors were also chosen, with a final one set to be selected Friday morning from the panel.	Five alternate jurors also were selected, with a sixth alternate to be picked on Friday.	4.6
5267	5310	main-news	headlines	2015	891	none	none	Rio airport workers strike on eve of FIFA World Cup	Rio de Janeiro airport workers strike on eve of World Cup	5.0
5468	5511	main-news	headlines	2015	1402	none	none	Israel Carrying Out Ground Offensive In Gaza	Israel Launches Ground Offensive In Gaza	4.8
3314	3342	main-news	MSRpar	2012train	600	none	none	He said the FDA was hoping Congress and the courts would bring clarity to the situation and some financial relief to consumers.	He said FDA hopes Congress and the courts will bring clarity to the situation and some financial relief to consumers — perhaps before the 2004 elections.	4.0
1664	1664	main-captions	images	2015	504	none	none	A man and a dog are playing tug of war.	A man dances on a colorful wall.	0.4
737	737	main-captions	MSRvid	2012train	348	none	none	A man is eating bread.	A man is playing flute.	0.8
3081	3107	main-news	MSRpar	2012train	239	none	none	In addition, the Justice Department said that the FBI has conducted ''fewer than 10'' investigations involving visits to mosques.	"In addition, ""fewer than 10"" FBI offices have conducted investigations involving visits to Islamic mosques, the Justice Department said."	3.75
4960	5003	main-news	headlines	2015	118	none	none	Titanic Violin Nabs Record $1.4 Million	Titanic violin sells for $1.7 million	3.8
685	685	main-captions	MSRvid	2012train	272	none	none	A woman is writing a letter.	A woman is sitting at a desk.	1.667
2385	2388	main-forum	deft-forum	2014	388	none	none	depending on which action furthers their loony-tunes agenda of the moment.	depending on which action furthers their lonny-tunes agenda.	4.6
5083	5126	main-news	headlines	2015	439	none	none	Russia releases Greenpeace doctor	Russian court releases Greenpeace ship doctor on bail	4.2
2814	2838	main-news	MSRpar	2012test	587	none	none	The settlement includes $4.1 million in attorneys' fees and expenses.	Plaintiffs' attorneys would get $4.1 million of the settlement.	4.5
3474	3517	main-news	deft-news	2014	67	none	none	a breakdown of order in china will lead to significant global turmoil.	a breakdown of order in china will be worse than in afghanistan or yugoslavia.	3.4
5079	5122	main-news	headlines	2015	427	none	none	More Deaths Expected in Canada Oil Train Explosion	Five dead in Canada train crash	2.8
985	985	main-captions	MSRvid	2012train	724	none	none	A woman is slicing mango.	A man is putting cheese on a tortilla.	0.6
4771	4814	main-news	headlines	2014	579	none	none	Syria’s chemical weapons could end up at sea	US to destroy Syria chemical weapon stockpile at sea	2.4
4782	4825	main-news	headlines	2014	593	none	none	6.3-magnitude quake hits Honshu, Japan: CENC	Magnitude-6.0 quake jolts Santa Cruz Islands: CENC	1.8
269	269	main-captions	MSRvid	2012test	401	none	none	A man riding a horse in slow motion.	A man is riding on a horse.	3.4
4172	4215	main-news	headlines	2013	582	none	none	Afghan, US govts sign deal on controversial night raid	Afghans, US sign deal on night raids	3.8
1851	1851	main-captions	images	2015	1079	none	none	A woman with a young girl pose with bear statues in front of a store.	A man in a jersey stands in front of a large crowd.	0.6
1371	1371	main-captions	images	2014	547	none	none	A gray cat with green eyes looks at the camera.	A grey cat with green eyes looking into the camera.	5.0
1506	1506	main-captions	images	2015	25	none	none	The two dogs are running on the grass.	Two dogs are playing in the grass.	4.4
1566	1566	main-captions	images	2015	224	none	none	A black and white dog is carrying a stick in its mouth.	The black and white dog has a stick in his paws.	3.0
5514	5557	main-news	headlines	2016	57	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Syrian Rebel Groups Battle Each Other in North	Syrian rebel groups battle each other in north	5.0
3547	3590	main-news	deft-news	2014	140	none	none	elbaradei stated that this is the last chance to build security in the middle east based on trust and cooperation and not on possession of nuclear weapons.	this is the last chance to build security in the middle east based on trust and cooperation rather than on the possession of nuclear arms.	4.0
4274	4317	main-news	headlines	2013	710	none	none	7 dead in Christian school shooting	5 wounded in Ohio school shooting	1.4
1394	1394	main-captions	images	2014	585	none	none	Two women stand in a living room with a black dog.	Two women standing in a living room with a black dog looking towards the camera.	4.0
4591	4634	main-news	headlines	2014	354	none	none	Gunmen kill one soldier, injure two others in Pakistan	Gunmen kill 6 polio workers in Pakistan	2.0
3899	3942	main-news	headlines	2013	238	none	none	Salafi Islamists, police clash in Tunis - witnesses	Second Islamist hunger striker dies in a Tunisian prison	0.6
2592	2601	main-news	MSRpar	2012test	246	none	none	Four other men who were also charged in June have already pleaded guilty.	Four of the defendants have pleaded guilty to weapons charges and other counts.	3.2
1078	1078	main-captions	images	2014	107	none	none	A woman posing in front of an apartment building in the snow.	A woman stands in front of a building in the snow.	4.4
937	937	main-captions	MSRvid	2012train	651	none	none	A man performs on a stage.	A man guts a fish.	0.4
2841	2865	main-news	MSRpar	2012test	631	none	none	About 120 potential jurors were being asked to complete a lengthy questionnaire.	The jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire.	3.2
5101	5144	main-news	headlines	2015	483	none	none	Bradley Manning-WikiLeaks case turns to sentencing	Manning WikiLeaks case turns to sentencing phase	5.0
669	669	main-captions	MSRvid	2012train	252	none	none	A woman is adding ingredients to a bowl.	A woman is cracking three eggs into a bowl.	1.75
4276	4319	main-news	headlines	2013	712	none	none	US Election: Mitt Romney concedes defeat as Barack Obama wins second term	Romney concedes election to Obama in phone call	4.0
3566	3609	main-news	deft-news	2014	159	none	none	many of the attacks originated abroad.	estonian officials stated that the attacks originated in russia.	1.8
4296	4339	main-news	headlines	2013	739	none	none	'Betrayed' disabled workers protest against Remploy closures	May Day marked by protests against austerity cuts	0.6
32	32	main-captions	MSRvid	2012test	50	none	none	A woman is dancing and singing with other women.	A woman is dancing and singing in the rain.	3.0
3918	3961	main-news	headlines	2013	262	none	none	Israeli, Palestinian negotiators quietly meet	Israeli, Palestinian negotiators meet in Jordan	3.6
2779	2803	main-news	MSRpar	2012test	537	none	none	In Vienna, the IAEA said ElBaradei would accept the invitation, although no date had yet been set.	In Vienna, the International Atomic Energy Agency said on Monday ElBaradei had accepted Iran's invitation, but said no date had yet been set.	3.25
4202	4245	main-news	headlines	2013	617	none	none	Germany Likely to Press Russia on Syrian Crisis	What is Russia thinking on Syria? A brief guide	1.0
1418	1418	main-captions	images	2014	620	none	none	A goose flapping its wings in a body of water.	A black swan flapping its wings on the water.	3.0
1910	1910	main-captions	images	2015	1234	none	none	One child pulls another, sitting in a red wagon, along the sand.	A young boy pulls another boy wearing a silly hat in a radio flyer wagon.	3.4
3271	3299	main-news	MSRpar	2012train	536	none	none	Thanks to the euro's rise against the Japanese currency, the dollar was at 117.24 yen, well above the overnight 10-month low of 116 yen.	The euro's rise against the yen and speculation of Japanese intervention helped the dollar firm to 117.25 yen , well above a 10-month low of 116 yen hit on Thursday.	4.25
3253	3280	main-news	MSRpar	2012train	507	none	none	Yee is a 1990 graduate of the U.S. Military Academy at West Point, New York.	Yee grew up in the United States and graduated from the U.S. Military Academy at West Point.	4.0
5347	5390	main-news	headlines	2015	1091	none	none	Ukraine‚Äôs pro-Russia protesters demand greater autonomy	Sudanese protesters demand the regime's ouster	1.4
3112	3138	main-news	MSRpar	2012train	278	none	none	Fletcher said he expects to have the support of lawmakers from agricultural states, many of whom are on the committee.	He said he also expects to have the support of lawmakers from other agricultural states.	3.4
1682	1682	main-captions	images	2015	543	none	none	A young boy jumping in the air at the beach.	A boy jumping in the air on the beach.	4.8
3599	3642	main-news	deft-news	2014	192	none	none	the accused will be charged with international drug trafficking.	some of the accused will also be charged with money laundering, tax evasion and corruption.	1.6
664	664	main-captions	MSRvid	2012train	247	none	none	The men are performing on stage.	The comedic mimes performed on stage.	2.6
4687	4730	main-news	headlines	2014	474	none	none	Egypt swears in new interim leader	Egypt army cracks down on Brotherhood	0.6
2819	2843	main-news	MSRpar	2012test	593	none	none	"And now it's anything he wants to say,"" Alesha Badgley, Stone County Nursing and Rehabilitation Center social director, said this week."	"And now it's anything he wants to say,"" confirmed Stone County Nursing and Rehabilitation Center social director Alesha Badgley."	5.0
1549	1549	main-captions	images	2015	188	none	none	A woman in a black shirt stands in front of bananas at a fruit stand.	a woman wearing black stands in front of a pickup truck.	2.4
2614	2623	main-news	MSRpar	2012test	278	none	none	The first trial of a suspect in last year's Bali nightclub bombings that killed more than 200 people opened in Indonesia today, Sky News reported.	One of the key suspects in the October nightclub bombings that killed more than 200 people in Bali went on trial Monday amid tight security.	3.75
2667	2682	main-news	MSRpar	2012test	364	none	none	The losses occurred overnight in Willow Canyon, one of three areas in the Santa Catalina Mountains threatened by the 2-week-old fire that already had blackened 70,000 acres.	The losses occurred overnight in Willow Canyon, one of three areas in the Santa Catalina Mountains threatened by the resurgent Aspen fire.	3.25
1520	1520	main-captions	images	2015	85	none	none	A young girl going down a tube slide.	A young girl swinging off a tire swing	1.8
568	568	main-captions	MSRvid	2012train	109	none	none	A man is exercising.	A girl is exercising.	3.0
3338	3366	main-news	MSRpar	2012train	635	none	none	The same survey a month ago had Street leading Katz 42 percent to 34 percent, with 21 percent undecided.	One month ago in the same poll, Katz was leading 46 to 40 percent.	2.0
549	549	main-captions	MSRvid	2012train	84	none	none	A group of people are marching in place.	A group of people are dancing in concert.	1.7
3784	3827	main-news	headlines	2013	98	none	none	New Jersey School Bans Hugging	US school bans hugging	3.6
5650	5693	main-news	headlines	2016	1136	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Texas sues over Syrian refugees	Turkey 'exploits' Syrian refugees	1.0
454	454	main-captions	MSRvid	2012test	687	none	none	A man is slicing a pepper.	A person cuts a big green pepper apart.	3.8
5159	5202	main-news	headlines	2015	630	none	none	North Korea says to restart nuclear reactor	North Korea Offers Talks: Complex May Re-Open	3.6
3579	3622	main-news	deft-news	2014	172	none	none	naeem m. smuggled 10 kilograms (22 pounds) of heroin.	the defendants smuggled more than 11 kilograms (24 pounds) of heroin.	2.4
949	949	main-captions	MSRvid	2012train	671	none	none	A boy is playing with a toy.	A boy plays a handheld game.	3.0
1002	1002	main-captions	images	2014	3	none	none	A large boat in the water at the marina.	A large boat on the sea.	3.2
2990	3014	main-news	MSRpar	2012train	88	none	none	Antonio Monteiro de Castro, 58, currently director of the group’s Latin America & Caribbean operations, will become chief operating officer from the same date.	BAT also said Antonio Monteiro de Castro, director for Latin America and the Caribbean, would become chief operating officer on January 1, 2004.	3.6
1651	1651	main-captions	images	2015	470	none	none	Two men are setting up some electronic equpitment	Two dogs are wrestling on the ground in the snow.	0.0
3692	3735	main-news	deft-news	2014	285	none	none	in early may 2002 officials from the philippines, malaysia and indonesia signed an anti-terrorism agreement to share airline passenger lists and other intelligence.	in early may 2002 the philippines, malaysia and indonesia signed an agreement to share terrorism intelligence.	3.6
1329	1329	main-captions	images	2014	485	none	none	Red double decker bus driving down street.	A double decker bus on a city street.	3.6
1023	1023	main-captions	images	2014	33	none	none	A pitched tent with a horse in the background.	A black and white lamb with other lambs in the background.	0.0
3192	3218	main-news	MSRpar	2012train	421	none	none	The broader Standard & Poor's 500 Index <.SPX> gave up 11.91 points, or 1.19 percent, at 986.60.	The technology-laced Nasdaq Composite Index .IXIC declined 16.68 points, or 1.01 percent, at 1,636.94.	0.8
475	475	main-captions	MSRvid	2012test	715	none	none	A woman is slicing an onion with a knife.	A man is preparing some dish.	1.25
4795	4838	main-news	headlines	2014	610	none	none	Pictures of the day: 7 August 2013	Picture of the Day	2.8
2675	2690	main-news	MSRpar	2012test	374	none	none	Mr. Manuel and his group entered the United States by walking across the bridge linking Matamoros and Brownsville.	Manuel and his group entered the US the same way thousands of people do every day, by walking across the bridge between Matamoros and Brownsville.	4.0
2874	2898	main-news	MSRpar	2012test	675	none	none	Carnival Corp. stock was trading at $31.29 during midday trading Wednesday, down 72 cents or 2.25 percent.	Carnival Corp. stock was down 2.5 percent, or 81 cents, at $31.20 on the New York Stock Exchange.	3.2
3304	3332	main-news	MSRpar	2012train	585	none	none	The mission of the CAPPS II system has been and always will be aviation security, said the administration, part of the Homeland Security Department.	The mission of the CAPPS II system has been and always will be aviation security, they said.	3.6
2092	2095	main-forum	deft-forum	2014	95	none	none	Gorgons don't exist - fine.	Satyrs don't exist - fine.	2.0
4773	4816	main-news	headlines	2014	581	none	none	Three freed in centre abuse probe	Three storey building collapses in Ebute Meta	0.0
913	913	main-captions	MSRvid	2012train	618	none	none	A person is stirring rice.	A woman is cracking an egg.	1.0
3907	3950	main-news	headlines	2013	247	none	none	12 killed in Gaza in Israeli airstrikes	Ictu, Ibec in move on airline strike	0.4
4347	4390	main-news	headlines	2014	54	none	none	Central African Republic president overthrown by rebels	Central African Republic President, PM stepping down	2.6
3901	3944	main-news	headlines	2013	240	none	none	Romney wins Florida Republican primary	Romney eyes US Republican primary endgame	1.8
